sentimen llm,tweet_emoji,tweet_with_tags,unknown_emojis
negatif,Tanggal 2 Januari 2026 masih ga bosen nonton Eki💯,Tanggal 2 Januari 2026 masih ga bosen nonton Eki<Nilai Seratus Sempurna>,[]
positif,Greget film nya akting nya kaku smua...cuma sabiya yang mntap😅,Greget film nya akting nya kaku smua...cuma sabiya yang mntap<Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin>,[]
positif,Itulah alasannya..saya suka SEMETON...tau artinya...sekedar mendengar tutorial orang ngomong...bukan suka buat tik tok..memang ngak ngerti aja 😁,Itulah alasannya..saya suka SEMETON...tau artinya...sekedar mendengar tutorial orang ngomong...bukan suka buat tik tok..memang ngak ngerti aja <Wajah Menyeringai Dengan Mata Tersenyum>,[]
netral,Halo aku dari 2026 😔,Halo aku dari 2026 <Wajah Termenung Sedih>,[]
positif,Nonton film psikopat kali😅,Nonton film psikopat kali<Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin>,[]
positif,Sedihh 😢😢😢😢,Sedihh <Wajah Menangis><Wajah Menangis><Wajah Menangis><Wajah Menangis>,[]
negatif,Mbun emang seenak itu woy 😍,Mbun emang seenak itu woy <Wajah Tersenyum Dengan Mata Hati>,[]
netral,Jual ginjal ya mba prita😢😂😂,Jual ginjal ya mba prita<Wajah Menangis><Wajah Menangis Gembira><Wajah Menangis Gembira>,[]
positif,"Di balik kacamata hitam hari ini sya lihat banyak keceriaan dan warnawarni kehidupan. Mungkin memang tdk ditakdirkan untuk bersama, tp sya bangga anda mau berusaha. Sekarang, face the world, partner! 😊","Di balik kacamata hitam hari ini sya lihat banyak keceriaan dan warnawarni kehidupan. Mungkin memang tdk ditakdirkan untuk bersama, tp sya bangga anda mau berusaha. Sekarang, face the world, partner! <Wajah Tersenyum Dengan Mata Tersenyum>",[]
negatif,"Bikin terharu 😭😭😭
Salam sehat2 selalu Bpk2  🙏👍","Bikin terharu <Wajah Menangis Kencang><Wajah Menangis Kencang><Wajah Menangis Kencang>
Salam sehat2 selalu Bpk2  <Tangan Merapat Berdoa><Jempol Ke Atas>",[]
negatif,"Masyaallah, terima kasih banyak Kak sudah menyukai lagunya, yang menyanyi adalah Shandy ya. 🙏😊","Masyaallah, terima kasih banyak Kak sudah menyukai lagunya, yang menyanyi adalah Shandy ya. <Tangan Merapat Berdoa><Wajah Tersenyum Dengan Mata Tersenyum>",[]
positif,Nyesek banget😭,Nyesek banget<Wajah Menangis Kencang>,[]
negatif,Bang arif langsung juara ini😂,Bang arif langsung juara ini<Wajah Menangis Gembira>,[]
positif,"Tp Aku sm kk tw Adik2 ku .ga ada yang ngaku saya sodara nyaa
Salm dr Anak Brokenhome😭😭😢😢,y Alloh padhl yang punya salh ortu ku, tp napa seolah2 hamba yang d kasih karma nya😔","Tp Aku sm kk tw Adik2 ku .ga ada yang ngaku saya sodara nyaa
Salm dr Anak Brokenhome<Wajah Menangis Kencang><Wajah Menangis Kencang><Wajah Menangis><Wajah Menangis>,y Alloh padhl yang punya salh ortu ku, tp napa seolah2 hamba yang d kasih karma nya<Wajah Termenung Sedih>",[]
netral,W speed 😂😂😂😂😂,W speed <Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira>,[]
negatif,Cantik banget tolong 😍 Masya Allah,Cantik banget tolong <Wajah Tersenyum Dengan Mata Hati> Masya Allah,[]
negatif,Enak sekali kelihatannya. Mantul nih buat menu besok 😊,Enak sekali kelihatannya. Mantul nih buat menu besok <Wajah Tersenyum Dengan Mata Tersenyum>,[]
positif,"Si Dwi satset jadi terkenal se-Indonesia kebusukannya, sudah dapat beasiswa LPDP dari negara setelah itu menghina Indonesia. 😂

Pepatah kuno memang benar ""air susu dibalas dengan air tuba"" 😂

Si Dwi satset memang sat-set dan gesit dalam menunjukkan kebodohannya 😂

Yang paling bikin heran, kok bisa orang seg0bl0k ini dapat beasiswa LPDP 😂","Si Dwi satset jadi terkenal se-Indonesia kebusukannya, sudah dapat beasiswa LPDP dari negara setelah itu menghina Indonesia. <Wajah Menangis Gembira>

Pepatah kuno memang benar ""air susu dibalas dengan air tuba"" <Wajah Menangis Gembira>

Si Dwi satset memang sat-set dan gesit dalam menunjukkan kebodohannya <Wajah Menangis Gembira>

Yang paling bikin heran, kok bisa orang seg0bl0k ini dapat beasiswa LPDP <Wajah Menangis Gembira>",[]
negatif,"Nasihat ibu saya cukup simple , jadilah anak yang mandiri, bisa melakukan apa saja tanpa menyusahkan orang lain, dan tak semua orang ada di atas, tetapi kehidupan itu pasti akan berputar tak selamanya yang di atas akan diatas dan begitupula sebaliknya. Jadi tetaplah berusaha, tidak mudah menyerah, optimis menjalani hidup dan selalu mengingat Tuhan di kondisi dan keadaaan apapun, ❤❤","Nasihat ibu saya cukup simple , jadilah anak yang mandiri, bisa melakukan apa saja tanpa menyusahkan orang lain, dan tak semua orang ada di atas, tetapi kehidupan itu pasti akan berputar tak selamanya yang di atas akan diatas dan begitupula sebaliknya. Jadi tetaplah berusaha, tidak mudah menyerah, optimis menjalani hidup dan selalu mengingat Tuhan di kondisi dan keadaaan apapun, <Hati Merah><Hati Merah>",[]
netral,Tudahh! Heran gasi sm orng2 ini huft 😛,Tudahh! Heran gasi sm orng2 ini huft <Wajah Menjulurkan Lidah>,[]
negatif,Keren sekali 😍,Keren sekali <Wajah Tersenyum Dengan Mata Hati>,[]
negatif,Mantap kak😊,Mantap kak<Wajah Tersenyum Dengan Mata Tersenyum>,[]
negatif,"Wah mantap ,semoga anda dan keluarga juga ikut sejahtra❤","Wah mantap ,semoga anda dan keluarga juga ikut sejahtra<Hati Merah>",[]
negatif,Keren musik👍👍👍,Keren musik<Jempol Ke Atas><Jempol Ke Atas><Jempol Ke Atas>,[]
negatif,Minhyun stalker emang jirrrrr dia tau kita semalehan kesal dan resah 😠,Minhyun stalker emang jirrrrr dia tau kita semalehan kesal dan resah <Wajah Marah>,[]
netral,"Subhanallah, saya izin untuk mengeshare video ini ustadz🙏","Subhanallah, saya izin untuk mengeshare video ini ustadz<Tangan Merapat Berdoa>",[]
negatif,Coldplay indonesia...mantap terus. Bikin hits ...yungg😂😂,Coldplay indonesia...mantap terus. Bikin hits ...yungg<Wajah Menangis Gembira><Wajah Menangis Gembira>,[]
positif,Anjing lah suara nya suara ai taik 😂,Anjing lah suara nya suara ai taik <Wajah Menangis Gembira>,[]
negatif,Assalamualaikum wrwb slm satun hdr 🙏 saudariku bgus aku suka,Assalamualaikum wrwb slm satun hdr <Tangan Merapat Berdoa> saudariku bgus aku suka,[]
negatif,Subkhaanallaah...👍,Subkhaanallaah...<Jempol Ke Atas>,[]
netral,"Calon Calon Panglima TNI, Kapolri, Kasad, Kasal, kasau Di Masa Mendatang... Terus berjuang Taruna Taruna Lembah Tidar💪💪💪👍","Calon Calon Panglima TNI, Kapolri, Kasad, Kasal, kasau Di Masa Mendatang... Terus berjuang Taruna Taruna Lembah Tidar<Otot Lengan Kuat><Otot Lengan Kuat><Otot Lengan Kuat><Jempol Ke Atas>",[]
negatif,"Setiap kali dengar lagunya pasti ingat Alm ibu, soalnya dlu dia suka lagunya 😢","Setiap kali dengar lagunya pasti ingat Alm ibu, soalnya dlu dia suka lagunya <Wajah Menangis>",[]
negatif,Kereèeen.❤❤❤,Kereèeen.<Hati Merah><Hati Merah><Hati Merah>,[]
netral,24 januari 2026 masih setia dengan lagu lagu ini❤,24 januari 2026 masih setia dengan lagu lagu ini<Hati Merah>,[]
negatif,"Cover nya enak banget ❤❤ 
Info bass tab nya dong kang","Cover nya enak banget <Hati Merah><Hati Merah> 
Info bass tab nya dong kang",[]
positif,Wkwkwk orng tlol gak tau terimakasih ya ini 😂😂,Wkwkwk orng tlol gak tau terimakasih ya ini <Wajah Menangis Gembira><Wajah Menangis Gembira>,[]
netral,Bapak bapak berjiwa muda😅 👍,Bapak bapak berjiwa muda<Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin> <Jempol Ke Atas>,[]
negatif,Selalu favorit dan menolak tua pas dengerin lagu ini pdhal udah kpala 3😅😅,Selalu favorit dan menolak tua pas dengerin lagu ini pdhal udah kpala 3<Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin><Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin>,[]
negatif,Lucu banget Afan pas kecill❤,Lucu banget Afan pas kecill<Hati Merah>,[]
negatif,Gw suka banget lagu yang ceria begini 😂 bosen klo lagu galau mulu,Gw suka banget lagu yang ceria begini <Wajah Menangis Gembira> bosen klo lagu galau mulu,[]
negatif,Malu bossku 😛,Malu bossku <Wajah Menjulurkan Lidah>,[]
positif,Pengen ketawa tapi sedih banget 😭😭,Pengen ketawa tapi sedih banget <Wajah Menangis Kencang><Wajah Menangis Kencang>,[]
netral,Teh santy...........kalau makan bikin ngiler❤,Teh santy...........kalau makan bikin ngiler<Hati Merah>,[]
negatif,Udh 11 tahun tapi masih lucu aja 😂😂😂,Udh 11 tahun tapi masih lucu aja <Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira>,[]
negatif,"Wah kalau beliau ini uda ahli nya dalam Tarik suara,   mantap 👍","Wah kalau beliau ini uda ahli nya dalam Tarik suara,   mantap <Jempol Ke Atas>",[]
netral,Sjhzshz❤❤😊 7:29,Sjhzshz<Hati Merah><Hati Merah><Wajah Tersenyum Dengan Mata Tersenyum> 7:29,[]
negatif,Lucu bangat ko 😂,Lucu bangat ko <Wajah Menangis Gembira>,[]
negatif,Aku suka beauty influence yang tipe² mukanya kyak gini soalnya mirip aku.. jadi aku bisa tau tutor makeup yang cocok sama mukaku.. Terimakasih kak❤,Aku suka beauty influence yang tipe² mukanya kyak gini soalnya mirip aku.. jadi aku bisa tau tutor makeup yang cocok sama mukaku.. Terimakasih kak<Hati Merah>,[]
netral,Pixel 2 nya dijual ga tu bg? 😁,Pixel 2 nya dijual ga tu bg? <Wajah Menyeringai Dengan Mata Tersenyum>,[]
netral,"Klo ada yang salah dari omongan beliau boleh d tegur,krna ilmu agama saya masih belum smpai untuk mnterjemahkannya saya tdk berani untuk menegur...jika bro tersinggung atau mungkin ada msalah dg narasinya boleh bro sndiri yang menegur,dan mungkin bro lebih paham dari saya 😕","Klo ada yang salah dari omongan beliau boleh d tegur,krna ilmu agama saya masih belum smpai untuk mnterjemahkannya saya tdk berani untuk menegur...jika bro tersinggung atau mungkin ada msalah dg narasinya boleh bro sndiri yang menegur,dan mungkin bro lebih paham dari saya <Wajah Bingung>",[]
negatif,mkn nasi putih sm masako ja bun biar praktis 😊😊,mkn nasi putih sm masako ja bun biar praktis <Wajah Tersenyum Dengan Mata Tersenyum><Wajah Tersenyum Dengan Mata Tersenyum>,[]
positif,Kenapa perbedaan Agama seperti jurang pemisah yang begitu dalam 😢,Kenapa perbedaan Agama seperti jurang pemisah yang begitu dalam <Wajah Menangis>,[]
negatif,Dengar lagu ini kaya mewakili perasaan saat ini 😢💔,Dengar lagu ini kaya mewakili perasaan saat ini <Wajah Menangis><Hati Patah>,[]
netral,"Mohon izin menggunakan beberapa cuplikan untuk tugas, terimakasih🙏","Mohon izin menggunakan beberapa cuplikan untuk tugas, terimakasih<Tangan Merapat Berdoa>",[]
negatif,"Aditya Prayoga,saya salut banget,dari masih remaja kecil Badung,tapi bisa berubah jadi orang baik,karena kamu niat jadi orang yang lebih baik,Allah Maha segalanya,didunia ini tidak ada yang mustahil bagi Allah.kalau Allah sudah berkehendak,pasti nyata. Percayalah dan yakin3 didunia ini tidak ada Tuhan selain Allah.sembahlah Allah yang benar.Amin.❤","Aditya Prayoga,saya salut banget,dari masih remaja kecil Badung,tapi bisa berubah jadi orang baik,karena kamu niat jadi orang yang lebih baik,Allah Maha segalanya,didunia ini tidak ada yang mustahil bagi Allah.kalau Allah sudah berkehendak,pasti nyata. Percayalah dan yakin3 didunia ini tidak ada Tuhan selain Allah.sembahlah Allah yang benar.Amin.<Hati Merah>",[]
negatif,Ya Allah..... aku know how it feels. ❤,Ya Allah..... aku know how it feels. <Hati Merah>,[]
negatif,Selamat semoga berkah ❤,Selamat semoga berkah <Hati Merah>,[]
netral,Akhir tahun 2024 mana ni 😂😂,Akhir tahun 2024 mana ni <Wajah Menangis Gembira><Wajah Menangis Gembira>,[]
netral,AYO DUKUNG CHANNEL INI AGAR LEBIH MAJU❤❤❤,AYO DUKUNG CHANNEL INI AGAR LEBIH MAJU<Hati Merah><Hati Merah><Hati Merah>,[]
negatif,"terimakasih pak abdi. 
Barakallah ❤🙏","terimakasih pak abdi. 
Barakallah <Hati Merah><Tangan Merapat Berdoa>",[]
negatif,Cerita film yang luar biasa .. membuat hati penonton nya nyaman❤❤❤❤❤❤❤❤,Cerita film yang luar biasa .. membuat hati penonton nya nyaman<Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah>,[]
positif,"Ya kalau kagak lucu gak usah nonton bg, humor lu gak ada kayaknya 😂😂","Ya kalau kagak lucu gak usah nonton bg, humor lu gak ada kayaknya <Wajah Menangis Gembira><Wajah Menangis Gembira>",[]
negatif,"Ga tau amalan apa yang di doakan dalam benak doa dd April dan kedua orang tua dalam sujudnya, ga pernah liat acaranya ga kenal juga, baru baru liat HR HR kemaren dr ytb dan FB, lngsung demen saya, sampe kpnpun ttip untuk dd April dan semua para lulusan DA7 selalu rendah hati ya, supaya kalian dan kita semua selalu berkah yh DLAM mnjalani karir hidupnya, jaga persaudaraan kalian. Salam dr wrga celegon Banten😘😊","Ga tau amalan apa yang di doakan dalam benak doa dd April dan kedua orang tua dalam sujudnya, ga pernah liat acaranya ga kenal juga, baru baru liat HR HR kemaren dr ytb dan FB, lngsung demen saya, sampe kpnpun ttip untuk dd April dan semua para lulusan DA7 selalu rendah hati ya, supaya kalian dan kita semua selalu berkah yh DLAM mnjalani karir hidupnya, jaga persaudaraan kalian. Salam dr wrga celegon Banten<Wajah Meniup Ciuman><Wajah Tersenyum Dengan Mata Tersenyum>",[]
negatif,Udah muak sama jurnal. 😛,Udah muak sama jurnal. <Wajah Menjulurkan Lidah>,[]
netral,"Спасибо, приятно смотреть❤❤","Спасибо, приятно смотреть<Hati Merah><Hati Merah>",[]
positif,hahahahahah kasian deh fans2 fanatik mahalini sadar dong sampai menutup mata itu cmn dy cover aja lagu org🤣 itu lagu acha septriasa,hahahahahah kasian deh fans2 fanatik mahalini sadar dong sampai menutup mata itu cmn dy cover aja lagu org<Tertawa Terpingkal-Pingkal> itu lagu acha septriasa,[]
positif,tak terasa ikut meteskan air mata. 😭😭,tak terasa ikut meteskan air mata. <Wajah Menangis Kencang><Wajah Menangis Kencang>,[]
negatif,Kaka aku sampe hafal lagu kaka kaka cantik poko nya ini lagu nya wajib tonton❤,Kaka aku sampe hafal lagu kaka kaka cantik poko nya ini lagu nya wajib tonton<Hati Merah>,[]
negatif,Semangat KK Mila ❤,Semangat KK Mila <Hati Merah>,[]
netral,pengen sih tapi takutnya dia risih 😛,pengen sih tapi takutnya dia risih <Wajah Menjulurkan Lidah>,[]
negatif,Valerie cantik banget 😍,Valerie cantik banget <Wajah Tersenyum Dengan Mata Hati>,[]
netral,Tontonanku saat kecil...😢,Tontonanku saat kecil...<Wajah Menangis>,[]
negatif,Kereen.selalu nyong Timor ❤❤,Kereen.selalu nyong Timor <Hati Merah><Hati Merah>,[]
negatif,Hhhhhhhh😂😂😂😂😂😂,Hhhhhhhh<Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira>,[]
positif,Woi kucing takut air Woi kok bisa di air 😂😂😂😅😅😅,Woi kucing takut air Woi kok bisa di air <Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin><Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin><Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin>,[]
netral,Nonton 2025😮,Nonton 2025<Wajah Terperangah Terbuka>,[]
netral,"nitip , apa yak judulnya 😅","nitip , apa yak judulnya <Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin>",[]
netral,Ini kalo di amerika utara olahraga tinju berkedok hockey 😂,Ini kalo di amerika utara olahraga tinju berkedok hockey <Wajah Menangis Gembira>,[]
positif,Gendeng ngakak cik 🤣,Gendeng ngakak cik <Tertawa Terpingkal-Pingkal>,[]
positif,15:10 Gak pernah dapet pelayanan sebagus di 𝗕𝗘𝗥𝗞𝗔𝗛𝟵𝟵 ! 🙌,15:10 Gak pernah dapet pelayanan sebagus di 𝗕𝗘𝗥𝗞𝗔𝗛𝟵𝟵 ! <Mengangkat Kedua Tangan>,[]
netral,Teh IG nya apa ? Mau kenalan😅,Teh IG nya apa ? Mau kenalan<Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin>,[]
netral,Maksudya efek cembung gitu buat apaan😭,Maksudya efek cembung gitu buat apaan<Wajah Menangis Kencang>,[]
netral,Itu 2018 kok 😅,Itu 2018 kok <Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin>,[]
netral,Off air nya byk dia 😅,Off air nya byk dia <Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin>,[]
negatif,Kucing nya lucu banget bikin ketawa Mulu ❤😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,Kucing nya lucu banget bikin ketawa Mulu <Hati Merah><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira>,[]
netral,soalnya aku emang lucu banget... terus malu sendiri 😛,soalnya aku emang lucu banget... terus malu sendiri <Wajah Menjulurkan Lidah>,[]
negatif,"Andalan,sukses selalu nyong🙌🙏","Andalan,sukses selalu nyong<Mengangkat Kedua Tangan><Tangan Merapat Berdoa>",[]
negatif,Biarin ... Aku ga bosen. Kalo muncul LG diberanda pasti aku putar LG. 😂,Biarin ... Aku ga bosen. Kalo muncul LG diberanda pasti aku putar LG. <Wajah Menangis Gembira>,[]
netral,"Udah jangan galau lg kak Mutia,  mulai tahun baru dengan perasaan yang baru 🤗","Udah jangan galau lg kak Mutia,  mulai tahun baru dengan perasaan yang baru <Wajah Memeluk>",[]
netral,kak lanii ayok post skincare lagii 😢,kak lanii ayok post skincare lagii <Wajah Menangis>,[]
netral,NYARI MODAL DULU GAK SIH😎,NYARI MODAL DULU GAK SIH<Wajah Tersenyum Dengan Kacamata Hitam>,[]
negatif,"Jarang bah sy benci org ni, tapi tiap kali nampak muka si PU TAHI ni sy betul2 mau tumbuk 😠","Jarang bah sy benci org ni, tapi tiap kali nampak muka si PU TAHI ni sy betul2 mau tumbuk <Wajah Marah>",[]
positif,Paling lama sesi awkarin 😂,Paling lama sesi awkarin <Wajah Menangis Gembira>,[]
negatif,YA ALLAH SWT  😢😢😢😢❤❤❤❤,YA ALLAH SWT  <Wajah Menangis><Wajah Menangis><Wajah Menangis><Wajah Menangis><Hati Merah><Hati Merah><Hati Merah><Hati Merah>,[]
negatif,"Pembatasan sosial berskala besar, darurat sipil lah...Jancuk..! Rakyat udah capek ngadepin badai pandemi yang merontokkan semua sendi kehidupan ekonomi dan sosial, skrg ditambah kelakuan pemimpinnya yang bikin muak. Enough ia enough! 😠💣💔","Pembatasan sosial berskala besar, darurat sipil lah...Jancuk..! Rakyat udah capek ngadepin badai pandemi yang merontokkan semua sendi kehidupan ekonomi dan sosial, skrg ditambah kelakuan pemimpinnya yang bikin muak. Enough ia enough! <Wajah Marah><Bom><Hati Patah>",[]
negatif,Semangat terus kk ❤❤,Semangat terus kk <Hati Merah><Hati Merah>,[]
netral,"dr utoyo sunaryo sps ,kau dr IMMORAL, MERUSAK RT ORG BAIK2😮😮😮","dr utoyo sunaryo sps ,kau dr IMMORAL, MERUSAK RT ORG BAIK2<Wajah Terperangah Terbuka><Wajah Terperangah Terbuka><Wajah Terperangah Terbuka>",[]
positif,Bapak ku beda dari yang lain ❤❤❤❤,Bapak ku beda dari yang lain <Hati Merah><Hati Merah><Hati Merah><Hati Merah>,[]
negatif,"Kyk ngeliat hantu, merindinggggg... kerennn...👍👍","Kyk ngeliat hantu, merindinggggg... kerennn...<Jempol Ke Atas><Jempol Ke Atas>",[]
netral,"Filem ini memberi range emosi yang besar, daripada gembira, sedih, kecewa; penonton akan merasa semua ini bersama-sama filem ini. 😛","Filem ini memberi range emosi yang besar, daripada gembira, sedih, kecewa; penonton akan merasa semua ini bersama-sama filem ini. <Wajah Menjulurkan Lidah>",[]
negatif,Mantap boooosku baim wog orang ba2ik rendah hatin mas baimwog😅😅,Mantap boooosku baim wog orang ba2ik rendah hatin mas baimwog<Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin><Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin>,[]
negatif,Wkwkkkkk😂😂😂😂,Wkwkkkkk<Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira>,[]
netral,Aku sekarang umur 12thn dan aku berulang tahun pas hari KARTINI  dan saya mengucapkan selamat HARI KARTINI ❤❤❤,Aku sekarang umur 12thn dan aku berulang tahun pas hari KARTINI  dan saya mengucapkan selamat HARI KARTINI <Hati Merah><Hati Merah><Hati Merah>,[]
netral,Lelaki cadangan kak😊😊😊,Lelaki cadangan kak<Wajah Tersenyum Dengan Mata Tersenyum><Wajah Tersenyum Dengan Mata Tersenyum><Wajah Tersenyum Dengan Mata Tersenyum>,[]
negatif,Cing Abdel gokil 😊,Cing Abdel gokil <Wajah Tersenyum Dengan Mata Tersenyum>,[]
negatif,Ya Allah kok Indonesia sangat indahhhhahh bangetttt sihhhhhhh😭,Ya Allah kok Indonesia sangat indahhhhahh bangetttt sihhhhhhh<Wajah Menangis Kencang>,[]
positif,Idih kelihatan banget IRI dengkinya...ASBUN😂,Idih kelihatan banget IRI dengkinya...ASBUN<Wajah Menangis Gembira>,[]
positif,Berati bals komen nya setelah bangun kk 😅,Berati bals komen nya setelah bangun kk <Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin>,[]
positif,Ngakak bocil mo nikah😂,Ngakak bocil mo nikah<Wajah Menangis Gembira>,[]
netral,"Nomor 2 sekolah saya dulu 😁😁😁 
Kalo tak percaya saya bisa tunjukkan ijazah saya 😁","Nomor 2 sekolah saya dulu <Wajah Menyeringai Dengan Mata Tersenyum><Wajah Menyeringai Dengan Mata Tersenyum><Wajah Menyeringai Dengan Mata Tersenyum> 
Kalo tak percaya saya bisa tunjukkan ijazah saya <Wajah Menyeringai Dengan Mata Tersenyum>",[]
netral,How he speaks thru the song 😢,How he speaks thru the song <Wajah Menangis>,[]
negatif,thank you😂😂😂,thank you<Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira>,[]
positif,"Yah syukur, berarti masi ada harapan menerangi dunia 😊","Yah syukur, berarti masi ada harapan menerangi dunia <Wajah Tersenyum Dengan Mata Tersenyum>",[]
negatif,Komedy nya masih freshh 😂😅,Komedy nya masih freshh <Wajah Menangis Gembira><Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin>,[]
negatif,"Hebatttt kamu Dimas.... English kamu very well... 
Suara kamu OK bangetttt... 
Band kamu juga bagus... 
Kerennnn euyyy... ❤❤❤
Lanjutkan ya Bro... 
Salam untuk Bokap kamu yang sering putar lagu2 itu dulu nya.... 😊","Hebatttt kamu Dimas.... English kamu very well... 
Suara kamu OK bangetttt... 
Band kamu juga bagus... 
Kerennnn euyyy... <Hati Merah><Hati Merah><Hati Merah>
Lanjutkan ya Bro... 
Salam untuk Bokap kamu yang sering putar lagu2 itu dulu nya.... <Wajah Tersenyum Dengan Mata Tersenyum>",[]
negatif,"Ternyata kita lahir dibulan dan tahun yang sama Mak, cm beda tanggal, dan ibuku masih ada, SMG kita diberi sisa umur yang barokah dan bermanfaat bagi orang lain ya mk, salam dr pleret❤❤","Ternyata kita lahir dibulan dan tahun yang sama Mak, cm beda tanggal, dan ibuku masih ada, SMG kita diberi sisa umur yang barokah dan bermanfaat bagi orang lain ya mk, salam dr pleret<Hati Merah><Hati Merah>",[]
positif,berulang ulang nonton ini..mewek mulu😢,berulang ulang nonton ini..mewek mulu<Wajah Menangis>,[]
negatif,Ini prajurit perlu dicontoh paling bagus ke keluarga semuanya orang terharu😂😂,Ini prajurit perlu dicontoh paling bagus ke keluarga semuanya orang terharu<Wajah Menangis Gembira><Wajah Menangis Gembira>,[]
negatif,Saya sudah emak2 tapi masih suka banget dengar lagu2 yang mewakili hati masa mudaku❤❤,Saya sudah emak2 tapi masih suka banget dengar lagu2 yang mewakili hati masa mudaku<Hati Merah><Hati Merah>,[]
negatif,salut aku bang sama karya lu😂,salut aku bang sama karya lu<Wajah Menangis Gembira>,[]
positif,"Tuhan aku leleh, aku capek 😭
Kenapa kau tak adil pada ku.. 
Pergi sulit bertahan sakit😭😭😭😭","Tuhan aku leleh, aku capek <Wajah Menangis Kencang>
Kenapa kau tak adil pada ku.. 
Pergi sulit bertahan sakit<Wajah Menangis Kencang><Wajah Menangis Kencang><Wajah Menangis Kencang><Wajah Menangis Kencang>",[]
positif,Tongkol lg tongkol lg 😂,Tongkol lg tongkol lg <Wajah Menangis Gembira>,[]
netral,"Nyesek dipendem, kangen dipendem, cemburu juga dipendem, kecewa dipendem, bahkan nangis juga dipendem..sampe sakit dada :(', 😛","Nyesek dipendem, kangen dipendem, cemburu juga dipendem, kecewa dipendem, bahkan nangis juga dipendem..sampe sakit dada :(', <Wajah Menjulurkan Lidah>",[]
netral,"Tolong ada terjemahanya dong Min, mo nangis bukan karna timnas menang tapi 😢😅","Tolong ada terjemahanya dong Min, mo nangis bukan karna timnas menang tapi <Wajah Menangis><Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin>",[]
negatif,MasyaAllah cantik banget❤,MasyaAllah cantik banget<Hati Merah>,[]
negatif,Aku tau kalau bunda yang lahirin adek tapi maafin adek kalo adek suka rewel tapi aku sayang sama bunda😢😢😢😢😢,Aku tau kalau bunda yang lahirin adek tapi maafin adek kalo adek suka rewel tapi aku sayang sama bunda<Wajah Menangis><Wajah Menangis><Wajah Menangis><Wajah Menangis><Wajah Menangis>,[]
positif,Lagian kan filemnya jelek 😏,Lagian kan filemnya jelek <Wajah Tersenyum Sinis>,[]
negatif,"Bang, Martabak 1 ya Yang manis apa Yang telor Gak usah Yang Yangan deh, kitakan ga ada hubungan apa2, risih tau di gituin ... Bodo amat... Bngsaatttttt 😠💣💔","Bang, Martabak 1 ya Yang manis apa Yang telor Gak usah Yang Yangan deh, kitakan ga ada hubungan apa2, risih tau di gituin ... Bodo amat... Bngsaatttttt <Wajah Marah><Bom><Hati Patah>",[]
negatif,Nonton sketsa lgi😅 kangen bnget,Nonton sketsa lgi<Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin> kangen bnget,[]
