sentimen llm,tweet_emoji,tweet_with_tags,unknown_emojis
positif,Ikut nangis nyong april 🤣🤣,Ikut nangis nyong april <Tertawa Terpingkal-Pingkal><Tertawa Terpingkal-Pingkal>,[]
positif,Kok jadi ikut nangis😭,Kok jadi ikut nangis<Wajah Menangis Kencang>,[]
positif,Dikira g capek kli JD mnger..😂,Dikira g capek kli JD mnger..<Wajah Menangis Gembira>,[]
positif,Gw tiap kali nonton nangis terus malah😢😂,Gw tiap kali nonton nangis terus malah<Wajah Menangis><Wajah Menangis Gembira>,[]
positif,Mewek aku..😢,Mewek aku..<Wajah Menangis>,[]
positif,Panggah nangis nok apinggg but dianaaasastra😭😭😭😭,Panggah nangis nok apinggg but dianaaasastra<Wajah Menangis Kencang><Wajah Menangis Kencang><Wajah Menangis Kencang><Wajah Menangis Kencang>,[]
positif,Jadi ikut mewek aku😂😂😂,Jadi ikut mewek aku<Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira>,[]
positif,Aku nangiss 😢😢,Aku nangiss <Wajah Menangis><Wajah Menangis>,[]
positif,Siapa yang nonton ne sambil nangis like😭😭😭😭,Siapa yang nonton ne sambil nangis like<Wajah Menangis Kencang><Wajah Menangis Kencang><Wajah Menangis Kencang><Wajah Menangis Kencang>,[]
positif,nangis banget nonton ini 😭😭😭,nangis banget nonton ini <Wajah Menangis Kencang><Wajah Menangis Kencang><Wajah Menangis Kencang>,[]
positif,Gua balik lagi kesini😢😢 nangis lagi 😭,Gua balik lagi kesini<Wajah Menangis><Wajah Menangis> nangis lagi <Wajah Menangis Kencang>,[]
positif,"maaf sebelumnya, saya memang awam tapi mau tanya... sabda Rosul mana yang menyebut muslim di Nusantara? 

jujur saya belum pernah dengar dari riwayat mana...
🙏","maaf sebelumnya, saya memang awam tapi mau tanya... sabda Rosul mana yang menyebut muslim di Nusantara? 

jujur saya belum pernah dengar dari riwayat mana...
<Tangan Merapat Berdoa>",[]
positif,"Mereka non muslim tak banyak yang tau isi Al Qur'an 
  Tapi mereka non muslim,bisa melihat isi Al Qur'an dari akhlak kita 🙏😊","Mereka non muslim tak banyak yang tau isi Al Qur'an 
  Tapi mereka non muslim,bisa melihat isi Al Qur'an dari akhlak kita <Tangan Merapat Berdoa><Wajah Tersenyum Dengan Mata Tersenyum>",[]
positif,"""MASIH INGAT KAH KATA² INI""

KALIAN KELAK BANYAK, LAYAKNYA PASIR yang TERBENTANG LUAS DI LAUTAN.
NAMUN KALIAN SEPERTI BUIH DI LAUTAN yang TEROMBANG AMBING TAK TENTU ARAH.

KARENA ISLAM TELAH DIAMBIL RAHMATNYA.

NAH KATA² ITU yang BIKIN SAYA KHAWATIR MELIHAT PESATNYA ISLAM DI SELURUH DUNIA 😭😭😭","""MASIH INGAT KAH KATA² INI""

KALIAN KELAK BANYAK, LAYAKNYA PASIR yang TERBENTANG LUAS DI LAUTAN.
NAMUN KALIAN SEPERTI BUIH DI LAUTAN yang TEROMBANG AMBING TAK TENTU ARAH.

KARENA ISLAM TELAH DIAMBIL RAHMATNYA.

NAH KATA² ITU yang BIKIN SAYA KHAWATIR MELIHAT PESATNYA ISLAM DI SELURUH DUNIA <Wajah Menangis Kencang><Wajah Menangis Kencang><Wajah Menangis Kencang>",[]
positif,Puasa tinggal 3 bulan lgi ❤❤,Puasa tinggal 3 bulan lgi <Hati Merah><Hati Merah>,[]
positif,Wah sedih 😮,Wah sedih <Wajah Terperangah Terbuka>,[]
positif,"Jepang kekurangan tenaga kerja, namun disini kekurangan lapangan pekerjaan. Dimana-mana banyak pengangguran, sekalipun ada loker harus dgn Ordal dan administrasi 😂","Jepang kekurangan tenaga kerja, namun disini kekurangan lapangan pekerjaan. Dimana-mana banyak pengangguran, sekalipun ada loker harus dgn Ordal dan administrasi <Wajah Menangis Gembira>",[]
positif,Ini yang haris nya di liput di Indonesia bukan heritage heritage gak jelas yang kabar nya bjorka di tangkap tapi Kenyatta nya masih kena hack lagi sama bjorka lain😂😂😂,Ini yang haris nya di liput di Indonesia bukan heritage heritage gak jelas yang kabar nya bjorka di tangkap tapi Kenyatta nya masih kena hack lagi sama bjorka lain<Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira>,[]
positif,"Kiamat masih lama sih klo gtu, soalnya islam justru baru mulai melonjak dijaman ini... Wallahu a'lam😊","Kiamat masih lama sih klo gtu, soalnya islam justru baru mulai melonjak dijaman ini... Wallahu a'lam<Wajah Tersenyum Dengan Mata Tersenyum>",[]
positif,Makanan khas prindavan kok gak ada? 😂,Makanan khas prindavan kok gak ada? <Wajah Menangis Gembira>,[]
positif,"Aku pikir ini salah satu alasan india di masukin k Jepang, aku rasa cuma org2 tertentu yang paham maksud aku 😂","Aku pikir ini salah satu alasan india di masukin k Jepang, aku rasa cuma org2 tertentu yang paham maksud aku <Wajah Menangis Gembira>",[]
positif,Biasalah lagi menghibur diri😂😂😂,Biasalah lagi menghibur diri<Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira>,[]
positif,"Pernah dengar gak sih orang eropa yang anti Islam bilang Indonesia menggenosida Islam ke seluruh penjuru dunia. Dengan alogaritma tausiyah Islam dimedia sosial. Ya kali,orang kita mah sedih senang susah bikin statusnya ceramah dan ayat-ayat. Semua berawal dr ketidak sengajaan. 😊","Pernah dengar gak sih orang eropa yang anti Islam bilang Indonesia menggenosida Islam ke seluruh penjuru dunia. Dengan alogaritma tausiyah Islam dimedia sosial. Ya kali,orang kita mah sedih senang susah bikin statusnya ceramah dan ayat-ayat. Semua berawal dr ketidak sengajaan. <Wajah Tersenyum Dengan Mata Tersenyum>",[]
positif,Islam itu damai 😂 bukannya India bang cari artis JAV bukake 😊,Islam itu damai <Wajah Menangis Gembira> bukannya India bang cari artis JAV bukake <Wajah Tersenyum Dengan Mata Tersenyum>,[]
positif,"Itulah mengapa di indoneaia kalau ngebuburit suka was2 soalnya yang buru takjil semua orang😅
Tegelan kalian yang non muslim,udah lapar2 malah takjilnya di borongin 😂😂","Itulah mengapa di indoneaia kalau ngebuburit suka was2 soalnya yang buru takjil semua orang<Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin>
Tegelan kalian yang non muslim,udah lapar2 malah takjilnya di borongin <Wajah Menangis Gembira><Wajah Menangis Gembira>",[]
positif,"ya, itulah Indonesia, indah buat umatnya sendiri...giliran orang lain beribadah, dihalangi. Begitu kalimatnya kalau dilanjutkan....😁","ya, itulah Indonesia, indah buat umatnya sendiri...giliran orang lain beribadah, dihalangi. Begitu kalimatnya kalau dilanjutkan....<Wajah Menyeringai Dengan Mata Tersenyum>",[]
positif,"Kemaren saat i'tikaf di sana saat menjelang dhuhur, knp jadwal azan tdk on time, ya ? 
Telat hg hampir 45 mnt. Stlh azan dhuhur pun tdk ada sholat jamaah. Pdhl kami (akhwat) di atas sdh menunggu2. 😅

Dan sayang tdk ada kotak infak. Di mana diletakkannya ?","Kemaren saat i'tikaf di sana saat menjelang dhuhur, knp jadwal azan tdk on time, ya ? 
Telat hg hampir 45 mnt. Stlh azan dhuhur pun tdk ada sholat jamaah. Pdhl kami (akhwat) di atas sdh menunggu2. <Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin>

Dan sayang tdk ada kotak infak. Di mana diletakkannya ?",[]
positif,"Lho apakah ini benar?katanya channel sebelum bilang islam dikenang dan imigran islam dijepang diusir,karna islam katanya bikin masalah dan kekerasan dijepang,jadi rakyat jepang demo mengusir seluruh imigran islam,apa itu suatu fitnah ingin menjatuhkan islam? 🤔","Lho apakah ini benar?katanya channel sebelum bilang islam dikenang dan imigran islam dijepang diusir,karna islam katanya bikin masalah dan kekerasan dijepang,jadi rakyat jepang demo mengusir seluruh imigran islam,apa itu suatu fitnah ingin menjatuhkan islam? <Wajah Berpikir>",[]
positif,MasyaAlloh 😭😭saya ko ngiri ya,MasyaAlloh <Wajah Menangis Kencang><Wajah Menangis Kencang>saya ko ngiri ya,[]
positif,"saya galfok sama bapak2nya yang sadar kamera... lucu liatnya... hihiii

Subhanallaah Walhamdulillah... dan yang bilang dibagi nasi bungkus yaa betul ada nasi bungkus... tp dari umat untuk umat... 😊😊😊","saya galfok sama bapak2nya yang sadar kamera... lucu liatnya... hihiii

Subhanallaah Walhamdulillah... dan yang bilang dibagi nasi bungkus yaa betul ada nasi bungkus... tp dari umat untuk umat... <Wajah Tersenyum Dengan Mata Tersenyum><Wajah Tersenyum Dengan Mata Tersenyum><Wajah Tersenyum Dengan Mata Tersenyum>",[]
positif,😂😂😂 Tercyduk,<Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira> Tercyduk,[]
positif,Tdk sama kaum cebong kalau sudah lapar malah bikin rusuh sambil triak triak lapaaaaarrr.... 😆😆😆,Tdk sama kaum cebong kalau sudah lapar malah bikin rusuh sambil triak triak lapaaaaarrr.... <Wajah Tersenyum Mulut Terbuka Dan Mata Tertutup><Wajah Tersenyum Mulut Terbuka Dan Mata Tertutup><Wajah Tersenyum Mulut Terbuka Dan Mata Tertutup>,[]
positif,Masa alah kocing pung jgh gh px akal mo ikut acara 212 😍😍😍😍😍,Masa alah kocing pung jgh gh px akal mo ikut acara 212 <Wajah Tersenyum Dengan Mata Hati><Wajah Tersenyum Dengan Mata Hati><Wajah Tersenyum Dengan Mata Hati><Wajah Tersenyum Dengan Mata Hati><Wajah Tersenyum Dengan Mata Hati>,[]
positif,Ini baru pahlawan bukan yang pencitraan bawa2 karung sama yang nunjuk²😂,Ini baru pahlawan bukan yang pencitraan bawa2 karung sama yang nunjuk²<Wajah Menangis Gembira>,[]
positif,"Jangan bodoh.... orng yang lagi menjabat sangat gampang, ngumpulin atau malak dari rekanan... 😂😂😂😂😂😂 bahkan mungkin pejabatnyya dapat bagian juga... mikir dikitlah... jngn terlalu bodoh","Jangan bodoh.... orng yang lagi menjabat sangat gampang, ngumpulin atau malak dari rekanan... <Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira> bahkan mungkin pejabatnyya dapat bagian juga... mikir dikitlah... jngn terlalu bodoh",[]
positif,Tetap kalah sama Abah Anis....sdh nyumbang 300 Trilyun😂😂😂😂😂,Tetap kalah sama Abah Anis....sdh nyumbang 300 Trilyun<Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira>,[]
positif,"ORANG yang SUKA NYINYIR....., BIASANYA PALING JAGO CUCI TANGAN 😅😅😅
KALAU BERHASIL....DIAM, ATAU BIASANYA DI AKUI HASIL PEMBANGUNAN, PIMPINAN SEBELUMNYA.
TAPI SAAT ADA MUSIBAH...PALING JAGO  MENYALAHKAN  ORANG LAIN 😂😂😂😂😂","ORANG yang SUKA NYINYIR....., BIASANYA PALING JAGO CUCI TANGAN <Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin><Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin><Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin>
KALAU BERHASIL....DIAM, ATAU BIASANYA DI AKUI HASIL PEMBANGUNAN, PIMPINAN SEBELUMNYA.
TAPI SAAT ADA MUSIBAH...PALING JAGO  MENYALAHKAN  ORANG LAIN <Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira>",[]
positif,Gaza juga kirim duit...😱😱,Gaza juga kirim duit...<Wajah Berteriak Ketakutan><Wajah Berteriak Ketakutan>,[]
positif,Artis sultan Andara gak ada terlihat 😮😮😮,Artis sultan Andara gak ada terlihat <Wajah Terperangah Terbuka><Wajah Terperangah Terbuka><Wajah Terperangah Terbuka>,[]
positif,Kok ada orang seperti ini 😢,Kok ada orang seperti ini <Wajah Menangis>,[]
positif,Ampuni hamba ya allah😭😭😭,Ampuni hamba ya allah<Wajah Menangis Kencang><Wajah Menangis Kencang><Wajah Menangis Kencang>,[]
positif,"Sentilan yang bgus untuk orang orang yang mampu ..tp tdak tergerak saling bntu ..masyaallah ..perlu di tiru dan di contoh ., bersedekah dalam bntuk apapun tdak akan membuat menjdi miskin 🙏","Sentilan yang bgus untuk orang orang yang mampu ..tp tdak tergerak saling bntu ..masyaallah ..perlu di tiru dan di contoh ., bersedekah dalam bntuk apapun tdak akan membuat menjdi miskin <Tangan Merapat Berdoa>",[]
positif,Mana perhatian pemerintah untuk org susah sudah tua sakit.. pdhl ada di undang2 dasar😢,Mana perhatian pemerintah untuk org susah sudah tua sakit.. pdhl ada di undang2 dasar<Wajah Menangis>,[]
positif,Kebayang kalau yang nanya nazwa Shihab atau Rossi mungkin sering d potong2 kalau lagi cerita 😂.,Kebayang kalau yang nanya nazwa Shihab atau Rossi mungkin sering d potong2 kalau lagi cerita <Wajah Menangis Gembira>.,[]
positif,Mungkin nenek itu jelmaan nabi hidir ya...😭😭 Nangis dengernya dan merinding....,Mungkin nenek itu jelmaan nabi hidir ya...<Wajah Menangis Kencang><Wajah Menangis Kencang> Nangis dengernya dan merinding....,[]
positif,Ibunya nangis apa ketawa 😂,Ibunya nangis apa ketawa <Wajah Menangis Gembira>,[]
positif,"Pertama kali denger org salam, yang jawab malah ngelanjutin salamnya. Maaf aku ngakak.. 😂","Pertama kali denger org salam, yang jawab malah ngelanjutin salamnya. Maaf aku ngakak.. <Wajah Menangis Gembira>",[]
positif,Ibu2 di belakang tuh ..bangke bangettttt 😂😂😂😂😂😂😂😂,Ibu2 di belakang tuh ..bangke bangettttt <Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira>,[]
positif,Dosa lo pade😂😂,Dosa lo pade<Wajah Menangis Gembira><Wajah Menangis Gembira>,[]
positif,"Lha udah stengah mampus nahan tawa..
Bpnya malah nambah gaas...😂😂","Lha udah stengah mampus nahan tawa..
Bpnya malah nambah gaas...<Wajah Menangis Gembira><Wajah Menangis Gembira>",[]
positif,Diulang2 masih ngakak aj 🤣🤣,Diulang2 masih ngakak aj <Tertawa Terpingkal-Pingkal><Tertawa Terpingkal-Pingkal>,[]
positif,Anjirr xble move on dengan c bapak ini salam dri mlysia😂😂😂,Anjirr xble move on dengan c bapak ini salam dri mlysia<Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira>,[]
positif,Anjing ngakak 😂😂😂😂,Anjing ngakak <Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira>,[]
positif,Salam bukanya di jawab malah di lanjutin 😂,Salam bukanya di jawab malah di lanjutin <Wajah Menangis Gembira>,[]
positif,kirain ketawa ternyata nangis😢😂,kirain ketawa ternyata nangis<Wajah Menangis><Wajah Menangis Gembira>,[]
positif,Mau ketawa tapi takut dose sihh😂😂😂,Mau ketawa tapi takut dose sihh<Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira>,[]
positif,"padahal bapak itu sedih lo,, terharu dianya (anunya) ....🤣🤣🤣🤣🤣🤣🤣🤣🤣","padahal bapak itu sedih lo,, terharu dianya (anunya) ....<Tertawa Terpingkal-Pingkal><Tertawa Terpingkal-Pingkal><Tertawa Terpingkal-Pingkal><Tertawa Terpingkal-Pingkal><Tertawa Terpingkal-Pingkal><Tertawa Terpingkal-Pingkal><Tertawa Terpingkal-Pingkal><Tertawa Terpingkal-Pingkal><Tertawa Terpingkal-Pingkal>",[]
positif,Mungkin ini jadinya Jika nulis kata tanpa adanya spasi dan titik koma!! 🤣,Mungkin ini jadinya Jika nulis kata tanpa adanya spasi dan titik koma!! <Tertawa Terpingkal-Pingkal>,[]
positif,"Saya sakit perut gara gara nonton vidio ini,berulang ulang saya putar vidio ini tetap saja masih ngakak🤣🤣🤣👍👍","Saya sakit perut gara gara nonton vidio ini,berulang ulang saya putar vidio ini tetap saja masih ngakak<Tertawa Terpingkal-Pingkal><Tertawa Terpingkal-Pingkal><Tertawa Terpingkal-Pingkal><Jempol Ke Atas><Jempol Ke Atas>",[]
positif,"Sisi baiknya bisa bikin org ketawa🤣
Sisi buruknya kita ngetawain org yang lagi tertimpa bencana 😢","Sisi baiknya bisa bikin org ketawa<Tertawa Terpingkal-Pingkal>
Sisi buruknya kita ngetawain org yang lagi tertimpa bencana <Wajah Menangis>",[]
positif,yang ngasih sumbangannya lari dri tanggung jawab 🤣🤣🤣,yang ngasih sumbangannya lari dri tanggung jawab <Tertawa Terpingkal-Pingkal><Tertawa Terpingkal-Pingkal><Tertawa Terpingkal-Pingkal>,[]
positif,Wkwkw emg logatnya org sana kayak gitu kalo ngomong. Tapi dosa gasih njir ngetawain org korban gempa tsunami di palu lagi itu?. Kameramennya aja ampe gakuat jadi ketawa😂,Wkwkw emg logatnya org sana kayak gitu kalo ngomong. Tapi dosa gasih njir ngetawain org korban gempa tsunami di palu lagi itu?. Kameramennya aja ampe gakuat jadi ketawa<Wajah Menangis Gembira>,[]
positif,Kayaknya dosa deh bang. 🙏🤣,Kayaknya dosa deh bang. <Tangan Merapat Berdoa><Tertawa Terpingkal-Pingkal>,[]
positif,Dari 2020 hingga 2022 aku masih ketawa dengan video konyol ini😂😂😂,Dari 2020 hingga 2022 aku masih ketawa dengan video konyol ini<Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira>,[]
positif,Gak tahan tawa jadinya ditekan videonya 😂,Gak tahan tawa jadinya ditekan videonya <Wajah Menangis Gembira>,[]
positif,Hahahaha anjay🤣🤣🤣 koyak,Hahahaha anjay<Tertawa Terpingkal-Pingkal><Tertawa Terpingkal-Pingkal><Tertawa Terpingkal-Pingkal> koyak,[]
positif,Sdh sering lihat Video ini tapi tetap tdk bisa tahan Ketawa... 😂,Sdh sering lihat Video ini tapi tetap tdk bisa tahan Ketawa... <Wajah Menangis Gembira>,[]
positif,Bukanya d jwab eh malah d lanjutin 😂,Bukanya d jwab eh malah d lanjutin <Wajah Menangis Gembira>,[]
positif,Dosa sebenernya ngetawain orang susah tapi gimana ya lucu ngakak ga brenti2 😂😂,Dosa sebenernya ngetawain orang susah tapi gimana ya lucu ngakak ga brenti2 <Wajah Menangis Gembira><Wajah Menangis Gembira>,[]
positif,Korban bencana alam kami😂😂,Korban bencana alam kami<Wajah Menangis Gembira><Wajah Menangis Gembira>,[]
positif,Emang mau nikah pak.....🤣🤣🤣🤣🤣,Emang mau nikah pak.....<Tertawa Terpingkal-Pingkal><Tertawa Terpingkal-Pingkal><Tertawa Terpingkal-Pingkal><Tertawa Terpingkal-Pingkal><Tertawa Terpingkal-Pingkal>,[]
positif,😂😂😂😭😂😭😂😭😂😂😂 kocak sampe sakit perut,<Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Kencang><Wajah Menangis Gembira><Wajah Menangis Kencang><Wajah Menangis Gembira><Wajah Menangis Kencang><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira> kocak sampe sakit perut,[]
positif,"Di telinga Ku Kedengarannya ""Saya Meresahkan"" 😂","Di telinga Ku Kedengarannya ""Saya Meresahkan"" <Wajah Menangis Gembira>",[]
positif,Hahhahaha...parah 😁😅😂,Hahhahaha...parah <Wajah Menyeringai Dengan Mata Tersenyum><Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin><Wajah Menangis Gembira>,[]
positif,Perut nya mules pen ngakak ditahan daritadi 😂,Perut nya mules pen ngakak ditahan daritadi <Wajah Menangis Gembira>,[]
positif,Perutnya uda mules mau ketawa 😂😂,Perutnya uda mules mau ketawa <Wajah Menangis Gembira><Wajah Menangis Gembira>,[]
positif,Nahan tawa jam setengah 4 subuh...😭😭,Nahan tawa jam setengah 4 subuh...<Wajah Menangis Kencang><Wajah Menangis Kencang>,[]
positif,Bangkee gue tengah malam nahan tawa😂😂,Bangkee gue tengah malam nahan tawa<Wajah Menangis Gembira><Wajah Menangis Gembira>,[]
positif,yang Video in ga ada ahlaq yang di kasi terharu malah di ketawa in😂,yang Video in ga ada ahlaq yang di kasi terharu malah di ketawa in<Wajah Menangis Gembira>,[]
positif,Dikasi sumbangan malah ngegas ajirr😂kamera men ny g ada ahlak malah ketawa ajir😂,Dikasi sumbangan malah ngegas ajirr<Wajah Menangis Gembira>kamera men ny g ada ahlak malah ketawa ajir<Wajah Menangis Gembira>,[]
positif,salam bukannya dijawab mlh dilanjutin anjr 😂,salam bukannya dijawab mlh dilanjutin anjr <Wajah Menangis Gembira>,[]
positif,Kameramennya ketawa ampe begertar kameranya🤣🤣🤣,Kameramennya ketawa ampe begertar kameranya<Tertawa Terpingkal-Pingkal><Tertawa Terpingkal-Pingkal><Tertawa Terpingkal-Pingkal>,[]
positif,Menggetarkan jiwa😂,Menggetarkan jiwa<Wajah Menangis Gembira>,[]
positif,Dia udah wafat kak 😢,Dia udah wafat kak <Wajah Menangis>,[]
positif,Kasian kamu kek ....😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢,Kasian kamu kek ....<Wajah Menangis><Wajah Menangis><Wajah Menangis><Wajah Menangis><Wajah Menangis><Wajah Menangis><Wajah Menangis><Wajah Menangis><Wajah Menangis><Wajah Menangis><Wajah Menangis><Wajah Menangis><Wajah Menangis><Wajah Menangis><Wajah Menangis><Wajah Menangis><Wajah Menangis>,[]
positif,Tuuh ..lihat usia udah 100 th lbh masih sehat .. nooh lihat para koruptor blom 70 th dah pada stroke ..mata  dah gak bs lihat wajah buram .. tobatlah hay para koruptor .. dosamu akn berlanjut ke anak turunan.mu ...😂,Tuuh ..lihat usia udah 100 th lbh masih sehat .. nooh lihat para koruptor blom 70 th dah pada stroke ..mata  dah gak bs lihat wajah buram .. tobatlah hay para koruptor .. dosamu akn berlanjut ke anak turunan.mu ...<Wajah Menangis Gembira>,[]
positif,Pki mah kmren sore aki udah senior zaman belanda semoga aki sekarang masih sehat😅,Pki mah kmren sore aki udah senior zaman belanda semoga aki sekarang masih sehat<Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin>,[]
positif,"Seharusnya se usia kakek ,tinggal menikmati masa tua tinggal di rumah,gantian anak dan cucu yang bekerja ....,sedih melihatnya.
Semoga laris dan sehat ya kakek🙏","Seharusnya se usia kakek ,tinggal menikmati masa tua tinggal di rumah,gantian anak dan cucu yang bekerja ....,sedih melihatnya.
Semoga laris dan sehat ya kakek<Tangan Merapat Berdoa>",[]
positif,"Kasihan kakek nya aku liat nya sedih,semoga laris manis ya kakek amiiin😭😭😭😭","Kasihan kakek nya aku liat nya sedih,semoga laris manis ya kakek amiiin<Wajah Menangis Kencang><Wajah Menangis Kencang><Wajah Menangis Kencang><Wajah Menangis Kencang>",[]
positif,Kasian bapak nya 😭😭😭😭,Kasian bapak nya <Wajah Menangis Kencang><Wajah Menangis Kencang><Wajah Menangis Kencang><Wajah Menangis Kencang>,[]
positif,Kasian banget😢😢😢 sampai sedih,Kasian banget<Wajah Menangis><Wajah Menangis><Wajah Menangis> sampai sedih,[]
positif,Udh meninggal katanya ka😢,Udh meninggal katanya ka<Wajah Menangis>,[]
positif,"4:54 anda baru ketangkep sama aki, tadi katanya dari Jakarta, tiba² bungkus 9 teman kantor, aki langsung tangkap anda bohong dia😂😂","4:54 anda baru ketangkep sama aki, tadi katanya dari Jakarta, tiba² bungkus 9 teman kantor, aki langsung tangkap anda bohong dia<Wajah Menangis Gembira><Wajah Menangis Gembira>",[]
positif,Kasihan e 😢😢😢😢😢😢 0:34,Kasihan e <Wajah Menangis><Wajah Menangis><Wajah Menangis><Wajah Menangis><Wajah Menangis><Wajah Menangis> 0:34,[]
positif,"He.he... Gubernurnya dulu diBilang Bagus, klu sekarang....???😂
Jauhlah yah sama KDM, Bapa Aing...❤👍","He.he... Gubernurnya dulu diBilang Bagus, klu sekarang....???<Wajah Menangis Gembira>
Jauhlah yah sama KDM, Bapa Aing...<Hati Merah><Jempol Ke Atas>",[]
positif,Masys Alloh Amalan apa ke biar ga pikun.. 😊❤,Masys Alloh Amalan apa ke biar ga pikun.. <Wajah Tersenyum Dengan Mata Tersenyum><Hati Merah>,[]
positif,Itu jng jualin Ra kelar 2 smbil ngomong  terus terus ngeces Ra  ku 😢😢😢😢😢😢,Itu jng jualin Ra kelar 2 smbil ngomong  terus terus ngeces Ra  ku <Wajah Menangis><Wajah Menangis><Wajah Menangis><Wajah Menangis><Wajah Menangis><Wajah Menangis>,[]
positif,Bikin nangis aja jika lihat vidio ini...😭😭😭😭😭😭😭,Bikin nangis aja jika lihat vidio ini...<Wajah Menangis Kencang><Wajah Menangis Kencang><Wajah Menangis Kencang><Wajah Menangis Kencang><Wajah Menangis Kencang><Wajah Menangis Kencang><Wajah Menangis Kencang>,[]
positif,jman pki mah atuh baru kemaren ..pdhal udah 50 th yang lalu😂😂,jman pki mah atuh baru kemaren ..pdhal udah 50 th yang lalu<Wajah Menangis Gembira><Wajah Menangis Gembira>,[]
positif,"Aba ku bilang 
Gus cari ilmu yang tinggi
Cari duit yang banyak
Kalo ilmunya udah tinggi dan duitnya udah banyak
Tolong yang perlu ditolong 
Kasih yang perrlu dikasih
Titik peun❤","Aba ku bilang 
Gus cari ilmu yang tinggi
Cari duit yang banyak
Kalo ilmunya udah tinggi dan duitnya udah banyak
Tolong yang perlu ditolong 
Kasih yang perrlu dikasih
Titik peun<Hati Merah>",[]
positif,Gara cerai ga pernh bikin konten lagi di youtube ini😢,Gara cerai ga pernh bikin konten lagi di youtube ini<Wajah Menangis>,[]
positif,Saya org menengah kebawah menetes air mata saya karna saya kekurangan..sehat slalu Baim..❤❤,Saya org menengah kebawah menetes air mata saya karna saya kekurangan..sehat slalu Baim..<Hati Merah><Hati Merah>,[]
positif,"Jalur langit, kata bu Kepsek. Dinda Baim Wong ur the man! lepas dr prahara RT yang harusnya privat n ndak sopan klo na sodo. ini dah brapa x comment, karna berganti imel, maybe. keep trus tebarkan kebaikan, mo flexing ato apa, dah jelas yang nerima bsyukurnya pool abis.  🙏","Jalur langit, kata bu Kepsek. Dinda Baim Wong ur the man! lepas dr prahara RT yang harusnya privat n ndak sopan klo na sodo. ini dah brapa x comment, karna berganti imel, maybe. keep trus tebarkan kebaikan, mo flexing ato apa, dah jelas yang nerima bsyukurnya pool abis.  <Tangan Merapat Berdoa>",[]
positif,Emang lah kelakuan Baim 😂😂😂,Emang lah kelakuan Baim <Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira>,[]
positif,Assalamualaikum bang Baim saya maafin banget sama sampeyan❤❤❤❤❤,Assalamualaikum bang Baim saya maafin banget sama sampeyan<Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah>,[]
positif,"Orang baik kek ini Masi ada yang mencela .. yang bilang manfaatin kondisi oranglah itulah , konten bermanfaat ini nii ❤❤❤❤","Orang baik kek ini Masi ada yang mencela .. yang bilang manfaatin kondisi oranglah itulah , konten bermanfaat ini nii <Hati Merah><Hati Merah><Hati Merah><Hati Merah>",[]
positif,Nhasih 100 juta dapetnya seumur hidup bisa miliaran 😂😂😂😂😂😂 bisnis oh bisnis,Nhasih 100 juta dapetnya seumur hidup bisa miliaran <Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira> bisnis oh bisnis,[]
