sentimen llm,tweet_emoji,tweet_with_tags,unknown_emojis
netral,"Assalamu'alaikum Bosque 
👍👍👍 
Purbalingga jateng hadir 
 🙏🙏🙏","Assalamu'alaikum Bosque 
<Jempol Ke Atas><Jempol Ke Atas><Jempol Ke Atas> 
Purbalingga jateng hadir 
 <Tangan Merapat Berdoa><Tangan Merapat Berdoa><Tangan Merapat Berdoa>",[]
netral,"Tolong tanker Pertaminanya diijinkan lewat Pak...
😮","Tolong tanker Pertaminanya diijinkan lewat Pak...
<Wajah Terperangah Terbuka>",[]
netral,Rakyat IRAN 💪💪💪,Rakyat IRAN <Otot Lengan Kuat><Otot Lengan Kuat><Otot Lengan Kuat>,[]
netral,❤Iran iran,<Hati Merah>Iran iran,[]
netral,❤❤❤❤ IRAN ❤❤❤❤❤,<Hati Merah><Hati Merah><Hati Merah><Hati Merah> IRAN <Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah>,[]
netral,Kami rakyat indonesia turut berdukacita atas meninggalnya pemimpin tertinggi Imam Ayatullah Ali Khameini🙏,Kami rakyat indonesia turut berdukacita atas meninggalnya pemimpin tertinggi Imam Ayatullah Ali Khameini<Tangan Merapat Berdoa>,[]
netral,❤❤❤❤ Iran semoga Allah lindungi pejuang iran,<Hati Merah><Hati Merah><Hati Merah><Hati Merah> Iran semoga Allah lindungi pejuang iran,[]
netral,KAMI RAKYAT INDONESIA    ❤❤❤❤❤❤❤❤     BANGSA IRAN .,KAMI RAKYAT INDONESIA    <Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah>     BANGSA IRAN .,[]
netral,Indonesia dukung Amerika 😂😂😂,Indonesia dukung Amerika <Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira>,[]
netral,Indonesia ❤ Iran,Indonesia <Hati Merah> Iran,[]
netral,"Dukungan dari masyarakat bukan dari pemerintah.
BRAVO IRAN❤❤❤","Dukungan dari masyarakat bukan dari pemerintah.
BRAVO IRAN<Hati Merah><Hati Merah><Hati Merah>",[]
netral,Rakyat indonesia bersamamu iran❤,Rakyat indonesia bersamamu iran<Hati Merah>,[]
netral,"terkadang isi pikiran sama tindakan berbeda itulah indo, kepalanya ke mana tanganya kemana😂","terkadang isi pikiran sama tindakan berbeda itulah indo, kepalanya ke mana tanganya kemana<Wajah Menangis Gembira>",[]
netral,"❤❤❤
I stand with Iran","<Hati Merah><Hati Merah><Hati Merah>
I stand with Iran",[]
netral,Kita bukan untuk mencari muka tapi karena kita sesama muslim wajib bersatu 👊😸,Kita bukan untuk mencari muka tapi karena kita sesama muslim wajib bersatu <Tinjuan Ke Depan><Wajah Kucing Menyeringai Mata Tersenyum>,[]
netral,rakyat bersatu indoesia  untuk iran ❤❤❤❤❤❤,rakyat bersatu indoesia  untuk iran <Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah>,[]
netral,❤❤ INDONESIA LOVE PALESTINA AND IRAN........FREE PALESTINE❤❤❤❤,<Hati Merah><Hati Merah> INDONESIA LOVE PALESTINA AND IRAN........FREE PALESTINE<Hati Merah><Hati Merah><Hati Merah><Hati Merah>,[]
netral,Kami mendukung penuh Iran ...❤❤❤,Kami mendukung penuh Iran ...<Hati Merah><Hati Merah><Hati Merah>,[]
netral,Bravo Iran....👍,Bravo Iran....<Jempol Ke Atas>,[]
netral,Semua rakyat Indonesia mendukung Iran.❤❤❤,Semua rakyat Indonesia mendukung Iran.<Hati Merah><Hati Merah><Hati Merah>,[]
netral,"Tenang saja Iran , pasukan rayap besi akan siap dikirim ke Amerika untuk melucuti senjata mereka dan siap untuk dikilokan...😂😁","Tenang saja Iran , pasukan rayap besi akan siap dikirim ke Amerika untuk melucuti senjata mereka dan siap untuk dikilokan...<Wajah Menangis Gembira><Wajah Menyeringai Dengan Mata Tersenyum>",[]
netral,Rakyat muslim Indonesia bersama Iran pak Dubes 💪💪,Rakyat muslim Indonesia bersama Iran pak Dubes <Otot Lengan Kuat><Otot Lengan Kuat>,[]
netral,Indonesia ❤ Iran....,Indonesia <Hati Merah> Iran....,[]
netral,Rakyat Indonesia mendukung Iran !!!❤❤❤,Rakyat Indonesia mendukung Iran !!!<Hati Merah><Hati Merah><Hati Merah>,[]
netral,أحسنت يا إيران 💪💪💪💪💪 نحن شعب إندونيسيا ندعمكم بكل قوة في القضاء على الشيطان اليهودي ودونالد ترامب... كلاهما شيطانان بحق!!!,أحسنت يا إيران <Otot Lengan Kuat><Otot Lengan Kuat><Otot Lengan Kuat><Otot Lengan Kuat><Otot Lengan Kuat> نحن شعب إندونيسيا ندعمكم بكل قوة في القضاء على الشيطان اليهودي ودونالد ترامب... كلاهما شيطانان بحق!!!,[]
netral,Bantu bayarin tempat tinggal nya bg setahun jadi lah 😊😊,Bantu bayarin tempat tinggal nya bg setahun jadi lah <Wajah Tersenyum Dengan Mata Tersenyum><Wajah Tersenyum Dengan Mata Tersenyum>,[]
netral,"minyak goreng di India bisa semehong itu lah 😭😭😭
1L 35rb dsni dpt 2L","minyak goreng di India bisa semehong itu lah <Wajah Menangis Kencang><Wajah Menangis Kencang><Wajah Menangis Kencang>
1L 35rb dsni dpt 2L",[]
netral,Mending donasi di negara sendiri kalo saya mah😂masi banyak yang membutuhkan di negara sendiri,Mending donasi di negara sendiri kalo saya mah<Wajah Menangis Gembira>masi banyak yang membutuhkan di negara sendiri,[]
netral,"Barangkali ada yang mau donasi ke no rekening 
0901869391 
bank bca A.N Yoyok Eko Nugroho 
Trimakasih semoga bermanfaat 🙏🙏🙏","Barangkali ada yang mau donasi ke no rekening 
0901869391 
bank bca A.N Yoyok Eko Nugroho 
Trimakasih semoga bermanfaat <Tangan Merapat Berdoa><Tangan Merapat Berdoa><Tangan Merapat Berdoa>",[]
netral,Aku lagi maraton nonton Vidio Kaka dari Kemarin² sangat bagus❤,Aku lagi maraton nonton Vidio Kaka dari Kemarin² sangat bagus<Hati Merah>,[]
netral,❤the best indonesia dmn pun berada berbginya jgn berhenti ya,<Hati Merah>the best indonesia dmn pun berada berbginya jgn berhenti ya,[]
netral,Terus berkonten buat kak ilmi semangat😊🙏,Terus berkonten buat kak ilmi semangat<Wajah Tersenyum Dengan Mata Tersenyum><Tangan Merapat Berdoa>,[]
netral,Diri kan kursus memasak buat anak yang suka masak gitu KDM 👍👍Jawa Barat oke,Diri kan kursus memasak buat anak yang suka masak gitu KDM <Jempol Ke Atas><Jempol Ke Atas>Jawa Barat oke,[]
netral,pak Dedi 👍,pak Dedi <Jempol Ke Atas>,[]
netral,Bogor hadir ❤❤❤❤❤❤❤❤❤,Bogor hadir <Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah>,[]
netral,aku juga pernah punya pengalaman jadi tukang kuli panggul di pasar karang anyar sawah besar jkt dulu sekitar th 85 sampai th 89nan buat bantu ekonomi orang tuaku aku paling tua dri 8 bersaudara.✌😭💪,aku juga pernah punya pengalaman jadi tukang kuli panggul di pasar karang anyar sawah besar jkt dulu sekitar th 85 sampai th 89nan buat bantu ekonomi orang tuaku aku paling tua dri 8 bersaudara.<Tangan Tanda Damai Berjaya><Wajah Menangis Kencang><Otot Lengan Kuat>,[]
netral,Tuker tambah sama gubernur ku Jatim 😅,Tuker tambah sama gubernur ku Jatim <Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin>,[]
netral,Saya dukung pak Dedi jadi peresiden❤❤❤,Saya dukung pak Dedi jadi peresiden<Hati Merah><Hati Merah><Hati Merah>,[]
netral,"Aku mau ngingu domba,pak haji 🙏","Aku mau ngingu domba,pak haji <Tangan Merapat Berdoa>",[]
netral,Assalamualaikum pak haji🙏,Assalamualaikum pak haji<Tangan Merapat Berdoa>,[]
netral,❤ lanjut kang,<Hati Merah> lanjut kang,[]
netral,Di tunggu 😅,Di tunggu <Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin>,[]
netral,Ditunggu min 😊,Ditunggu min <Wajah Tersenyum Dengan Mata Tersenyum>,[]
netral,Oke kak rizky di tunggu yaaa 😊,Oke kak rizky di tunggu yaaa <Wajah Tersenyum Dengan Mata Tersenyum>,[]
netral,D tunggu ka lanjutannya...semangat😁,D tunggu ka lanjutannya...semangat<Wajah Menyeringai Dengan Mata Tersenyum>,[]
netral,Di tunggu ya kak rizky❤❤❤❤,Di tunggu ya kak rizky<Hati Merah><Hati Merah><Hati Merah><Hati Merah>,[]
netral,Ok kak jangan lupa kalian subscribe ya ❤,Ok kak jangan lupa kalian subscribe ya <Hati Merah>,[]
netral,Hati ² bang rizky di minta aku royalti sama si adun😂😂😂😂,Hati ² bang rizky di minta aku royalti sama si adun<Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira>,[]
netral,"Hati hati banggg ,,nanti di laporinn farhat abbas😁😄","Hati hati banggg ,,nanti di laporinn farhat abbas<Wajah Menyeringai Dengan Mata Tersenyum><Wajah Tersenyum Mulut Terbuka Dan Mata Tersenyum>",[]
netral,Gas bang risky... jadi penasaran...😅😅😅,Gas bang risky... jadi penasaran...<Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin><Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin><Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin>,[]
netral,😂😂😂AGUS GUS AGUS😂😂😂😂,<Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira>AGUS GUS AGUS<Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira>,[]
netral,Ok di tunggu bng👍,Ok di tunggu bng<Jempol Ke Atas>,[]
netral,Di tunggu ka rizky❤,Di tunggu ka rizky<Hati Merah>,[]
netral,Oke siap kak rizky😅😅,Oke siap kak rizky<Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin><Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin>,[]
netral,Di tunggu ya. Bg ga sabar banget nih😂❤,Di tunggu ya. Bg ga sabar banget nih<Wajah Menangis Gembira><Hati Merah>,[]
netral,Hati²d laporan kan😮,Hati²d laporan kan<Wajah Terperangah Terbuka>,[]
netral,Ditunggu loh😅,Ditunggu loh<Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin>,[]
netral,Oke bang 😊,Oke bang <Wajah Tersenyum Dengan Mata Tersenyum>,[]
netral,"Oke di tunggu ya bang, masalah nya penasaran sdh ni saya😃","Oke di tunggu ya bang, masalah nya penasaran sdh ni saya<Wajah Tersenyum Dengan Mulut Terbuka>",[]
netral,Nma Bpk ku adi pls 😭,Nma Bpk ku adi pls <Wajah Menangis Kencang>,[]
netral,Ditunggu ka rizky❤,Ditunggu ka rizky<Hati Merah>,[]
netral,Bang bsk kelanjutan lowyer tilep uang UMKM 😂😂😂😂,Bang bsk kelanjutan lowyer tilep uang UMKM <Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira>,[]
netral,Katanya sabtu😢😢😢😢,Katanya sabtu<Wajah Menangis><Wajah Menangis><Wajah Menangis><Wajah Menangis>,[]
netral,Oky ka Rizki di tunggu ya besok ❤❤,Oky ka Rizki di tunggu ya besok <Hati Merah><Hati Merah>,[]
netral,Wahhh tgl lahir gw Bangg😭😭😭,Wahhh tgl lahir gw Bangg<Wajah Menangis Kencang><Wajah Menangis Kencang><Wajah Menangis Kencang>,[]
netral,Agus syedihh😂,Agus syedihh<Wajah Menangis Gembira>,[]
netral,Hidup bapak brayen:😎✊,Hidup bapak brayen:<Wajah Tersenyum Dengan Kacamata Hitam><Kepalan Tangan Kejayaan>,[]
netral,GUS GUSSS 😂,GUS GUSSS <Wajah Menangis Gembira>,[]
netral,3:07 teriaknya itu looo😭😭,3:07 teriaknya itu looo<Wajah Menangis Kencang><Wajah Menangis Kencang>,[]
netral,haha iya kan btw nama kita sama😅,haha iya kan btw nama kita sama<Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin>,[]
netral,animasi in kasus jule bngggg😂,animasi in kasus jule bngggg<Wajah Menangis Gembira>,[]
netral,Moto ne mendolo😂,Moto ne mendolo<Wajah Menangis Gembira>,[]
netral,kisah si agus ini 😅😅😅,kisah si agus ini <Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin><Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin><Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin>,[]
netral,15:07 jir melayang😂,15:07 jir melayang<Wajah Menangis Gembira>,[]
netral,aku gabisa join discord nya bang😢,aku gabisa join discord nya bang<Wajah Menangis>,[]
netral,livechatnya mana😢,livechatnya mana<Wajah Menangis>,[]
netral,Bang Itu Foto Ai Bang Liat Dari Fotonya Aja Ai Bukan Foto Beneran Wkwk😂,Bang Itu Foto Ai Bang Liat Dari Fotonya Aja Ai Bukan Foto Beneran Wkwk<Wajah Menangis Gembira>,[]
netral,sesosok anomali 😂 19:43,sesosok anomali <Wajah Menangis Gembira> 19:43,[]
netral,58:00 ilham mulu bang ah😂,58:00 ilham mulu bang ah<Wajah Menangis Gembira>,[]
netral,21:08 kocak wkwk😂,21:08 kocak wkwk<Wajah Menangis Gembira>,[]
netral,pecah tangis gw pas Ryan ngomong sama ayah dan ibu nya😞,pecah tangis gw pas Ryan ngomong sama ayah dan ibu nya<Wajah Kecewa>,[]
netral,47:39 kaget nya nyetrum jirr😭😭😭,47:39 kaget nya nyetrum jirr<Wajah Menangis Kencang><Wajah Menangis Kencang><Wajah Menangis Kencang>,[]
netral,19:39 NGAKAK BANGET PAS ORANG YANG MIRIP BANG WINDAH MUNCUL 😭😭😭😭🤣🤣🤣,19:39 NGAKAK BANGET PAS ORANG YANG MIRIP BANG WINDAH MUNCUL <Wajah Menangis Kencang><Wajah Menangis Kencang><Wajah Menangis Kencang><Wajah Menangis Kencang><Tertawa Terpingkal-Pingkal><Tertawa Terpingkal-Pingkal><Tertawa Terpingkal-Pingkal>,[]
netral,47:39 meninggal massal😂😂,47:39 meninggal massal<Wajah Menangis Gembira><Wajah Menangis Gembira>,[]
netral,47:37 saaaattt meninggal semua bocil-bocill🤣🤣🤣🤣🤣🤣,47:37 saaaattt meninggal semua bocil-bocill<Tertawa Terpingkal-Pingkal><Tertawa Terpingkal-Pingkal><Tertawa Terpingkal-Pingkal><Tertawa Terpingkal-Pingkal><Tertawa Terpingkal-Pingkal><Tertawa Terpingkal-Pingkal>,[]
netral,Senam jantung jir😭,Senam jantung jir<Wajah Menangis Kencang>,[]
netral,21:35 Bangg?? 😭😭😭,21:35 Bangg?? <Wajah Menangis Kencang><Wajah Menangis Kencang><Wajah Menangis Kencang>,[]
netral,"kayaknya yang bikin game ini tau, kalo bang windah pasti suatu saat nanti nge riview ni game, jadinya ada karakter yang kek dia😭😹😹","kayaknya yang bikin game ini tau, kalo bang windah pasti suatu saat nanti nge riview ni game, jadinya ada karakter yang kek dia<Wajah Menangis Kencang><Wajah Kucing Menangis Bahagia><Wajah Kucing Menangis Bahagia>",[]
netral,5:32 nii8ii😅😅😅,5:32 nii8ii<Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin><Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin><Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin>,[]
netral,53:54 😭😭😭LUCU banget LAGI,53:54 <Wajah Menangis Kencang><Wajah Menangis Kencang><Wajah Menangis Kencang>LUCU banget LAGI,[]
netral,Joget amonali 👍,Joget amonali <Jempol Ke Atas>,[]
netral,47:39 bangggg gw meninggall😂,47:39 bangggg gw meninggall<Wajah Menangis Gembira>,[]
netral,21:00 tiba-tiba banget oppa gangnam style 😭,21:00 tiba-tiba banget oppa gangnam style <Wajah Menangis Kencang>,[]
netral,justru itu letak asiknya😹,justru itu letak asiknya<Wajah Kucing Menangis Bahagia>,[]
netral,menit 47 ada anomani di kursih ngedesah njir :face-turquoise-covering-eyes:😰😱,menit 47 ada anomani di kursih ngedesah njir :face-turquoise-covering-eyes:<Wajah Mulut Terbuka Dan Keringat Dingin><Wajah Berteriak Ketakutan>,[]
netral,47:38 woww wajib klik ❤,47:38 woww wajib klik <Hati Merah>,[]
netral,eh ada yang punya clip ending videonya pas bang windah ngasih kata²?minta dong🙏,eh ada yang punya clip ending videonya pas bang windah ngasih kata²?minta dong<Tangan Merapat Berdoa>,[]
netral,Wkwk mirip bang windah 20:24 sama 21:05 lucu 😭😹 joget,Wkwk mirip bang windah 20:24 sama 21:05 lucu <Wajah Menangis Kencang><Wajah Kucing Menangis Bahagia> joget,[]
netral,"48:00 sumph jumpscarenya bikin teriak, lagi di kantor pula😭😭","48:00 sumph jumpscarenya bikin teriak, lagi di kantor pula<Wajah Menangis Kencang><Wajah Menangis Kencang>",[]
netral,42:12 ekspresi aku banget jir😭😭😭,42:12 ekspresi aku banget jir<Wajah Menangis Kencang><Wajah Menangis Kencang><Wajah Menangis Kencang>,[]
netral,21:08 scene paling ngakak 😭,21:08 scene paling ngakak <Wajah Menangis Kencang>,[]
netral,Anything for a view 😂,Anything for a view <Wajah Menangis Gembira>,[]
netral,"I burst out crying when the beggars daughter show up in school uniform 😭😭😭😭


Thais ada are on another level man 😭","I burst out crying when the beggars daughter show up in school uniform <Wajah Menangis Kencang><Wajah Menangis Kencang><Wajah Menangis Kencang><Wajah Menangis Kencang>


Thais ada are on another level man <Wajah Menangis Kencang>",[]
netral,"This is not about insurance add or anything. It is a message. Basically 2 in 1 type of add.
Yes, insurance add but made as a message in a very genuine manner.
I also cried 😂 although I'm a grown man. 
I believe that aku cried because it reminded me of myself in a way. aku really think most people who cried are genuinely human beings with beating hearts, who have done so much without expecting anything in return ❤","This is not about insurance add or anything. It is a message. Basically 2 in 1 type of add.
Yes, insurance add but made as a message in a very genuine manner.
I also cried <Wajah Menangis Gembira> although I'm a grown man. 
I believe that aku cried because it reminded me of myself in a way. aku really think most people who cried are genuinely human beings with beating hearts, who have done so much without expecting anything in return <Hati Merah>",[]
netral,"1)Do not follow me, you son of a dog. 
2)You should not treat your own daughter like a beggar.
3)A human organ trafficker's daughter: My father needs a kidney or two.
4)A girl who had always wanted to be a boy: Uncle .......😅","1)Do not follow me, you son of a dog. 
2)You should not treat your own daughter like a beggar.
3)A human organ trafficker's daughter: My father needs a kidney or two.
4)A girl who had always wanted to be a boy: Uncle .......<Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin>",[]
netral,"I watch this video when aku feel aku have no hope in humanity and then, miraculously, it is restored. ❤","I watch this video when aku feel aku have no hope in humanity and then, miraculously, it is restored. <Hati Merah>",[]
netral,I wish to be like this . Bye the what our politicians are doing when they can really do something 😢😢,I wish to be like this . Bye the what our politicians are doing when they can really do something <Wajah Menangis><Wajah Menangis>,[]
netral,"God and Good deeds is our true friends, kalau you do good deeds regularly, you get blessings from others and God will give you everything that you want. (Health, Wealth, Happiness, Peace, love and much more.) ❤","God and Good deeds is our true friends, kalau you do good deeds regularly, you get blessings from others and God will give you everything that you want. (Health, Wealth, Happiness, Peace, love and much more.) <Hati Merah>",[]
netral,I can watch this whole day ❤,I can watch this whole day <Hati Merah>,[]
netral,I do some work for helping street animals and poor peoples but aku don't know why some peoples making fun of me even my family members also showing kindness towards poor animals aku don't know what's wrong with that but it's very hurtful being a human why people become heartless unfair 😢,I do some work for helping street animals and poor peoples but aku don't know why some peoples making fun of me even my family members also showing kindness towards poor animals aku don't know what's wrong with that but it's very hurtful being a human why people become heartless unfair <Wajah Menangis>,[]
netral,"hello artiisam, big fan😂","hello artiisam, big fan<Wajah Menangis Gembira>",[]
netral,Well - it's not my video... I;ve just reshared it here. Of course she can. 🙂,Well - it's not my video... I;ve just reshared it here. Of course she can. <Wajah Agak Tersenyum>,[]
netral,I watched this video before..😭,I watched this video before..<Wajah Menangis Kencang>,[]
netral,I have watched this year ago.. Still one the best video.. ❤,I have watched this year ago.. Still one the best video.. <Hati Merah>,[]
netral,Why aku watched twice this ad😮,Why aku watched twice this ad<Wajah Terperangah Terbuka>,[]
netral,I have been rewatching this for past several years 😢no matter how much time passes now this is a timeless vedio which will be passed no to next generations,I have been rewatching this for past several years <Wajah Menangis>no matter how much time passes now this is a timeless vedio which will be passed no to next generations,[]
netral,Man !! No I'm not crying over a insurance add 😭😭😭,Man !! No I'm not crying over a insurance add <Wajah Menangis Kencang><Wajah Menangis Kencang><Wajah Menangis Kencang>,[]
netral,That's reality ❤,That's reality <Hati Merah>,[]
netral,The scene where the school girl appear 😂😂man aku cry each time,The scene where the school girl appear <Wajah Menangis Gembira><Wajah Menangis Gembira>man aku cry each time,[]
netral,Girl comes in school uniform... 🤗🤗🤗,Girl comes in school uniform... <Wajah Memeluk><Wajah Memeluk><Wajah Memeluk>,[]
netral,The most beautiful person inside and out.... love this video...this give me motivation to do something real things in this life... love❤,The most beautiful person inside and out.... love this video...this give me motivation to do something real things in this life... love<Hati Merah>,[]
netral,Our energy is never wasted ❤,Our energy is never wasted <Hati Merah>,[]
netral,"His not just nice,. His heart filled of diamond , and he has the blessing of  no struggled of being poor by helping people and courage of what he accept his life that what he deserve, he accept the challenge so his bravely strong and my wish, one day that man will bring light and people will look at him spread hope🙂","His not just nice,. His heart filled of diamond , and he has the blessing of  no struggled of being poor by helping people and courage of what he accept his life that what he deserve, he accept the challenge so his bravely strong and my wish, one day that man will bring light and people will look at him spread hope<Wajah Agak Tersenyum>",[]
netral,How beautiful ❤ kindness will always come back to you❤,How beautiful <Hati Merah> kindness will always come back to you<Hati Merah>,[]
netral,"I watched it a couple of years ago aku was little back then and it brought tears to my eyes and even now 
This is just so beautiful ❤","I watched it a couple of years ago aku was little back then and it brought tears to my eyes and even now 
This is just so beautiful <Hati Merah>",[]
netral,Pay it forward.   ❤😊,Pay it forward.   <Hati Merah><Wajah Tersenyum Dengan Mata Tersenyum>,[]
netral,This video always makes me cry😢😢,This video always makes me cry<Wajah Menangis><Wajah Menangis>,[]
netral,"Everyone should be like this 
Then there will be no war
Wonderful love it ❤❤❤❤❤❤","Everyone should be like this 
Then there will be no war
Wonderful love it <Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah>",[]
netral,I CRIED SO HARD IN SCHOOL AND HOME😭😭 ALL HAIL DANIEL😢,I CRIED SO HARD IN SCHOOL AND HOME<Wajah Menangis Kencang><Wajah Menangis Kencang> ALL HAIL DANIEL<Wajah Menangis>,[]
netral,"I wish more people can shower such kindness to others.  Then,mankind will have a peaceful and meaningful world. 🙏","I wish more people can shower such kindness to others.  Then,mankind will have a peaceful and meaningful world. <Tangan Merapat Berdoa>",[]
netral,"Don't wait for kindness,just do it for your sake or someone sake, time never come back.❤","Don't wait for kindness,just do it for your sake or someone sake, time never come back.<Hati Merah>",[]
netral,Superb!❤❤❤Thank you!,Superb!<Hati Merah><Hati Merah><Hati Merah>Thank you!,[]
netral,"For the first time aku saw the video ,when aku was 8,  today aku am 15 and aku am watching it again ..... Nostalgia hit me hard ...❤","For the first time aku saw the video ,when aku was 8,  today aku am 15 and aku am watching it again ..... Nostalgia hit me hard ...<Hati Merah>",[]
netral,This film is Just😍,This film is Just<Wajah Tersenyum Dengan Mata Hati>,[]
netral,This is a amazing short film showing people how kindness go's from one person and another.we watched this at school learning about a ripple.😊,This is a amazing short film showing people how kindness go's from one person and another.we watched this at school learning about a ripple.<Wajah Tersenyum Dengan Mata Tersenyum>,[]
netral,Definitely aku can't hold my tears😥😥,Definitely aku can't hold my tears<Wajah Kecewa Tapi Lega><Wajah Kecewa Tapi Lega>,[]
netral,"Wholeheartedly, this film is the touched story to me. The benevolence is like the dandelion seeds.😊😊","Wholeheartedly, this film is the touched story to me. The benevolence is like the dandelion seeds.<Wajah Tersenyum Dengan Mata Tersenyum><Wajah Tersenyum Dengan Mata Tersenyum>",[]
netral,So true❤. Kindness is what the world needs always.,So true<Hati Merah>. Kindness is what the world needs always.,[]
netral,"El
Abuelo es quien pago el pastel del joven 🙈","El
Abuelo es quien pago el pastel del joven <Monyet Menutup Mata>",[]
netral,DADA BHAGAWAN NA ASIM JEY JEY KAR HO 🙇,DADA BHAGAWAN NA ASIM JEY JEY KAR HO <Orang Membungkuk>,[]
netral,there are people like that...Hi😊,there are people like that...Hi<Wajah Tersenyum Dengan Mata Tersenyum>,[]
netral,There are so many things in this world that cost. Nothing is for free EXCEPT kindness. kalau everyone gave a little the ripples would turn to waves!❤,There are so many things in this world that cost. Nothing is for free EXCEPT kindness. kalau everyone gave a little the ripples would turn to waves!<Hati Merah>,[]
netral,I hate these type of stories 😭 😭 😭,I hate these type of stories <Wajah Menangis Kencang> <Wajah Menangis Kencang> <Wajah Menangis Kencang>,[]
netral,OMG I'm crying now. What a touching story ❤,OMG I'm crying now. What a touching story <Hati Merah>,[]
netral,"Wow, such a beautiful and heart warming short film ❤ Tears. This has inspired me to pay it forward and to do a kind act to help someone. Even kalau it doesn't come back, aku hope it can bless them and make their day","Wow, such a beautiful and heart warming short film <Hati Merah> Tears. This has inspired me to pay it forward and to do a kind act to help someone. Even kalau it doesn't come back, aku hope it can bless them and make their day",[]
netral,Idk why but this video makes me feel like crying 😢😭,Idk why but this video makes me feel like crying <Wajah Menangis><Wajah Menangis Kencang>,[]
netral,BRAVOOOOO!!!❤❤❤,BRAVOOOOO!!!<Hati Merah><Hati Merah><Hati Merah>,[]
netral,I saw this video once when aku was young and never forget it. Kindness always pays. ❤,I saw this video once when aku was young and never forget it. Kindness always pays. <Hati Merah>,[]
netral,"I love this short film. 
We need more people like this in this world ❤","I love this short film. 
We need more people like this in this world <Hati Merah>",[]
netral,What is the real name of this video please tell me❤❤,What is the real name of this video please tell me<Hati Merah><Hati Merah>,[]
netral,This is literally what aku do when am doing gods work aku feel proud about it 😊,This is literally what aku do when am doing gods work aku feel proud about it <Wajah Tersenyum Dengan Mata Tersenyum>,[]
netral,Our school played for parade.. aku thought it was so sweet so aku watched it for myself 😢❤,Our school played for parade.. aku thought it was so sweet so aku watched it for myself <Wajah Menangis><Hati Merah>,[]
netral,we cannot change everyone but everyone can change someone.  ☺,we cannot change everyone but everyone can change someone.  <Wajah Tersenyum Simpel>,[]
netral,I was very emotional when aku saw this video 😭😭😭,I was very emotional when aku saw this video <Wajah Menangis Kencang><Wajah Menangis Kencang><Wajah Menangis Kencang>,[]
netral,Good message for all haa ! 👍,Good message for all haa ! <Jempol Ke Atas>,[]
netral,Now a days everyone does everything for fame and publicity on social media 😔,Now a days everyone does everything for fame and publicity on social media <Wajah Termenung Sedih>,[]
netral,Omg that guy us so kind❤,Omg that guy us so kind<Hati Merah>,[]
netral,Hola te sigo ase poco y tus videos son muy conmovedores me gustan mucho aunque llore 😢 mucho saludos y bendiciones 😊 desde los angeles California,Hola te sigo ase poco y tus videos son muy conmovedores me gustan mucho aunque llore <Wajah Menangis> mucho saludos y bendiciones <Wajah Tersenyum Dengan Mata Tersenyum> desde los angeles California,[]
netral,I miss my grandmother 😢,I miss my grandmother <Wajah Menangis>,[]
netral,Why is there only audio? aku don't have a picture.... 😢,Why is there only audio? aku don't have a picture.... <Wajah Menangis>,[]
netral,This channel and others like it are sooo inspiring and aku love starting my day watching them!!❤❤❤,This channel and others like it are sooo inspiring and aku love starting my day watching them!!<Hati Merah><Hati Merah><Hati Merah>,[]
netral,"Casi lloro al ver a las abuelitas
Contexto:mi abuela murió el 12 de febrero del 2024,justo cuando tenía 9 años y me daba cuenta de lo que pasaba😔😣😭","Casi lloro al ver a las abuelitas
Contexto:mi abuela murió el 12 de febrero del 2024,justo cuando tenía 9 años y me daba cuenta de lo que pasaba<Wajah Termenung Sedih><Wajah Bertahan Menderita><Wajah Menangis Kencang>",[]
