sentimen llm,tweet_emoji,tweet_with_tags,unknown_emojis
negatif,Gak pernah bosan dengar lagu Tappeto Di fragole...bravo Eki...👍👍👍👍👍👍👍👍👍👍👍👍,Gak pernah bosan dengar lagu Tappeto Di fragole...bravo Eki...<Jempol Ke Atas><Jempol Ke Atas><Jempol Ke Atas><Jempol Ke Atas><Jempol Ke Atas><Jempol Ke Atas><Jempol Ke Atas><Jempol Ke Atas><Jempol Ke Atas><Jempol Ke Atas><Jempol Ke Atas><Jempol Ke Atas>,[]
negatif,Gak pernah bosan dengar lagu ini..Brovo Eki...👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,Gak pernah bosan dengar lagu ini..Brovo Eki...<Jempol Ke Atas><Jempol Ke Atas><Jempol Ke Atas><Jempol Ke Atas><Jempol Ke Atas><Jempol Ke Atas><Jempol Ke Atas><Jempol Ke Atas><Jempol Ke Atas><Jempol Ke Atas><Jempol Ke Atas><Jempol Ke Atas><Jempol Ke Atas><Jempol Ke Atas><Jempol Ke Atas><Jempol Ke Atas><Jempol Ke Atas><Jempol Ke Atas><Jempol Ke Atas><Jempol Ke Atas><Jempol Ke Atas>,[]
negatif,Mantap keren lu bang❤,Mantap keren lu bang<Hati Merah>,[]
negatif,sma skali ga ngerti lirik lagu ini tp sngat nyaman ditelinga...👍👍👍hebat orang indonesia sering membawa nama baik di luar negeri....👍👍👍,sma skali ga ngerti lirik lagu ini tp sngat nyaman ditelinga...<Jempol Ke Atas><Jempol Ke Atas><Jempol Ke Atas>hebat orang indonesia sering membawa nama baik di luar negeri....<Jempol Ke Atas><Jempol Ke Atas><Jempol Ke Atas>,[]
negatif,"Idola sya respect bang eki,sya jadi bangga jadi orang Indonesia ❤❤","Idola sya respect bang eki,sya jadi bangga jadi orang Indonesia <Hati Merah><Hati Merah>",[]
negatif,Keren keren denden gonzales ❤❤❤❤,Keren keren denden gonzales <Hati Merah><Hati Merah><Hati Merah><Hati Merah>,[]
negatif,Parodi ganti sama Yono Bakrie pasti lucu 😂,Parodi ganti sama Yono Bakrie pasti lucu <Wajah Menangis Gembira>,[]
negatif,Cute is all aku can say ❤,Cute is all aku can say <Hati Merah>,[]
negatif,"Я сейчас заплачу
😢😢😢😢","Я сейчас заплачу
<Wajah Menangis><Wajah Menangis><Wajah Menangis><Wajah Menangis>",[]
negatif,"Lagunya kayak biasa , kl makna nya mungkin bagus. Dan herannya lagunya kok enak ya didengar ya. 🤔","Lagunya kayak biasa , kl makna nya mungkin bagus. Dan herannya lagunya kok enak ya didengar ya. <Wajah Berpikir>",[]
negatif,Saya❤❤❤ suka banget......... ❤❤❤❤❤,Saya<Hati Merah><Hati Merah><Hati Merah> suka banget......... <Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah>,[]
negatif,Adem bnget lagunya 😊,Adem bnget lagunya <Wajah Tersenyum Dengan Mata Tersenyum>,[]
negatif,W speed😂😂😂,W speed<Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira>,[]
negatif,"Oh right, he is so nervous but he can do it, i'm so proud of him. He is my best idol😊","Oh right, he is so nervous but he can do it, i'm so proud of him. He is my best idol<Wajah Tersenyum Dengan Mata Tersenyum>",[]
negatif,They are so lucky❤❤❤❤❤❤❤😢😅,They are so lucky<Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah><Wajah Menangis><Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin>,[]
negatif,I don't care. The song is still beautiful.😊,I don't care. The song is still beautiful.<Wajah Tersenyum Dengan Mata Tersenyum>,[]
negatif,sangat bagus Song Bro! Very Nice!👊,sangat bagus Song Bro! Very Nice!<Tinjuan Ke Depan>,[]
negatif,I like song❤❤❤❤,I like song<Hati Merah><Hati Merah><Hati Merah><Hati Merah>,[]
negatif,Keren yung kai 😍,Keren yung kai <Wajah Tersenyum Dengan Mata Hati>,[]
negatif,Nice video l❤it,Nice video l<Hati Merah>it,[]
negatif,He is fine and so talented!❤❤,He is fine and so talented!<Hati Merah><Hati Merah>,[]
negatif,Mantap mantap😮,Mantap mantap<Wajah Terperangah Terbuka>,[]
negatif,Of songs good 👍,Of songs good <Jempol Ke Atas>,[]
negatif,"😁😃

Suaranya unik (bernyanyi)..","<Wajah Menyeringai Dengan Mata Tersenyum><Wajah Tersenyum Dengan Mulut Terbuka>

Suaranya unik (bernyanyi)..",[]
negatif,Kayaknya bisa ikutan stand up comedy juga.. 😂😂😂😂😂,Kayaknya bisa ikutan stand up comedy juga.. <Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira>,[]
negatif,The best marisa ❤,The best marisa <Hati Merah>,[]
negatif,"Wow suaranya bagus,
Keren.👍","Wow suaranya bagus,
Keren.<Jempol Ke Atas>",[]
negatif,Manis sekali kak mulutnyaa😂😂 5:16,Manis sekali kak mulutnyaa<Wajah Menangis Gembira><Wajah Menangis Gembira> 5:16,[]
negatif,Good job Sasa👍,Good job Sasa<Jempol Ke Atas>,[]
negatif,Paten lah Sasa Semoga kamu pemenangnya❤,Paten lah Sasa Semoga kamu pemenangnya<Hati Merah>,[]
negatif,Keren abis Sasa top banget❤,Keren abis Sasa top banget<Hati Merah>,[]
negatif,Lawaaakk... trimakasih sdh terhibur ka... 😅,Lawaaakk... trimakasih sdh terhibur ka... <Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin>,[]
negatif,"Film ini BAGUS, MENARIK, dan BERKESAN, Bravo  !!  Wassalam😊❤❤❤","Film ini BAGUS, MENARIK, dan BERKESAN, Bravo  !!  Wassalam<Wajah Tersenyum Dengan Mata Tersenyum><Hati Merah><Hati Merah><Hati Merah>",[]
negatif,Keren suaranya😮,Keren suaranya<Wajah Terperangah Terbuka>,[]
negatif,Cewek kan yah.. lucu kali marisa❤,Cewek kan yah.. lucu kali marisa<Hati Merah>,[]
negatif,AKU JUGA SUKA MA DIA ARTIS yang MAIN GITAR ITU. MAIN GITARNYA PUN ENAK. SUARANYA UNIO DAN LUNAK..ONE OF A KIND. BISA JADI ARYIS BEDAR NIH DIA. SYABAS SUKSES TERUS YA MBAK CANTIK❤❤❤❤,AKU JUGA SUKA MA DIA ARTIS yang MAIN GITAR ITU. MAIN GITARNYA PUN ENAK. SUARANYA UNIO DAN LUNAK..ONE OF A KIND. BISA JADI ARYIS BEDAR NIH DIA. SYABAS SUKSES TERUS YA MBAK CANTIK<Hati Merah><Hati Merah><Hati Merah><Hati Merah>,[]
negatif,setiap kali nonton ini masih aja ngakak 😂😂😂😂,setiap kali nonton ini masih aja ngakak <Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira>,[]
negatif,Marissa lucu banget gak jaim apa adanya. Suaranya jg bagus banget 💯🔥🔥,Marissa lucu banget gak jaim apa adanya. Suaranya jg bagus banget <Nilai Seratus Sempurna><Api><Api>,[]
negatif,Penyanyi lawan juri saya yakin yang menang penyanyinya  lo. 😂😂😂,Penyanyi lawan juri saya yakin yang menang penyanyinya  lo. <Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira>,[]
negatif,5:27 ketawa bang judika lucu banget plissss🤣😭,5:27 ketawa bang judika lucu banget plissss<Tertawa Terpingkal-Pingkal><Wajah Menangis Kencang>,[]
negatif,lagu nya enakn kali..mski di putar ulang ttp g bosenin👍👍👍👍👍,lagu nya enakn kali..mski di putar ulang ttp g bosenin<Jempol Ke Atas><Jempol Ke Atas><Jempol Ke Atas><Jempol Ke Atas><Jempol Ke Atas>,[]
negatif,Ajur  kocak 😂,Ajur  kocak <Wajah Menangis Gembira>,[]
negatif,Aaaasliiiiii lucu 😂😂😂😂😅😅,Aaaasliiiiii lucu <Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin><Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin>,[]
negatif,"Gila gila gokil abis suaranya..
Like banget❤❤❤❤","Gila gila gokil abis suaranya..
Like banget<Hati Merah><Hati Merah><Hati Merah><Hati Merah>",[]
negatif,Bawa lagu sendiri aja seenak ini 👏👏👏👍👍,Bawa lagu sendiri aja seenak ini <Tepuk Tangan><Tepuk Tangan><Tepuk Tangan><Jempol Ke Atas><Jempol Ke Atas>,[]
negatif,Banyak bakat hebat nih.....👍,Banyak bakat hebat nih.....<Jempol Ke Atas>,[]
negatif,yang masih nonton September Ceria 2024 ..cuuung..!!? Hebat...kayak Spiderman..Amazing😍😍😁,yang masih nonton September Ceria 2024 ..cuuung..!!? Hebat...kayak Spiderman..Amazing<Wajah Tersenyum Dengan Mata Hati><Wajah Tersenyum Dengan Mata Hati><Wajah Menyeringai Dengan Mata Tersenyum>,[]
negatif,Suara n becandaan nya juga asik abis 👍👍,Suara n becandaan nya juga asik abis <Jempol Ke Atas><Jempol Ke Atas>,[]
negatif,Kangen Marisaaaa❤,Kangen Marisaaaa<Hati Merah>,[]
negatif,Keeeeereeeeeen❤❤❤❤,Keeeeereeeeeen<Hati Merah><Hati Merah><Hati Merah><Hati Merah>,[]
negatif,Ini nih yang asyikk gw deman dah ito'👍,Ini nih yang asyikk gw deman dah ito'<Jempol Ke Atas>,[]
negatif,Great audition 😂,Great audition <Wajah Menangis Gembira>,[]
negatif,Gila suaranya kereen👍....and kocak juga nih😂❤❤,Gila suaranya kereen<Jempol Ke Atas>....and kocak juga nih<Wajah Menangis Gembira><Hati Merah><Hati Merah>,[]
negatif,Kereeeen... Aku suka kamu Marisa😊,Kereeeen... Aku suka kamu Marisa<Wajah Tersenyum Dengan Mata Tersenyum>,[]
negatif,"Gak cuma ngelawak sebelum nyanyi dan dia mempertunjukkan kalo dia bukan kaleng"" skilnya.❤❤❤❤❤
Aku suka gayanya❤❤❤❤❤","Gak cuma ngelawak sebelum nyanyi dan dia mempertunjukkan kalo dia bukan kaleng"" skilnya.<Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah>
Aku suka gayanya<Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah>",[]
negatif,Gelitter pada cantik cant8k banget ❤❤,Gelitter pada cantik cant8k banget <Hati Merah><Hati Merah>,[]
negatif,H4iwo❤❤❤❤❤❤❤,H4iwo<Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah>,[]
negatif,Kamu  cantik dan imut😍,Kamu  cantik dan imut<Wajah Tersenyum Dengan Mata Hati>,[]
negatif,Lagunya  bagus👍😎,Lagunya  bagus<Jempol Ke Atas><Wajah Tersenyum Dengan Kacamata Hitam>,[]
negatif,Caca😊❤avira😮,Caca<Wajah Tersenyum Dengan Mata Tersenyum><Hati Merah>avira<Wajah Terperangah Terbuka>,[]
negatif,Hd❤❤❤❤❤❤❤❤❤,Hd<Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah>,[]
negatif,Aku suka😊😊😊,Aku suka<Wajah Tersenyum Dengan Mata Tersenyum><Wajah Tersenyum Dengan Mata Tersenyum><Wajah Tersenyum Dengan Mata Tersenyum>,[]
negatif,Yeueiueie8e❤,Yeueiueie8e<Hati Merah>,[]
negatif,Semangat😊😊❤❤❤,Semangat<Wajah Tersenyum Dengan Mata Tersenyum><Wajah Tersenyum Dengan Mata Tersenyum><Hati Merah><Hati Merah><Hati Merah>,[]
negatif,Kaka aku sampe hafal lagu kaka kaka cantik poko nya ini lagu nya wajib tonton❤,Kaka aku sampe hafal lagu kaka kaka cantik poko nya ini lagu nya wajib tonton<Hati Merah>,[]
negatif,Cocok buat pelajaran😅,Cocok buat pelajaran<Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin>,[]
negatif,Aku suka lagu mu❤❤❤,Aku suka lagu mu<Hati Merah><Hati Merah><Hati Merah>,[]
negatif,Aku ngefans banget loh sama kakak udah paket lengkap mana pas kakak itu tayang di biasanya itu ada di TV kak😊😊😊,Aku ngefans banget loh sama kakak udah paket lengkap mana pas kakak itu tayang di biasanya itu ada di TV kak<Wajah Tersenyum Dengan Mata Tersenyum><Wajah Tersenyum Dengan Mata Tersenyum><Wajah Tersenyum Dengan Mata Tersenyum>,[]
negatif,Aku suka lagunya ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,Aku suka lagunya <Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah>,[]
negatif,❤❤Les nyanyi di manaaa suaranya baguuuus,<Hati Merah><Hati Merah>Les nyanyi di manaaa suaranya baguuuus,[]
negatif,❤❤❤❤❤❤❤❤❤❤❤❤aku suka ini❤❤❤❤😊😊😊😊😊😊,<Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah>aku suka ini<Hati Merah><Hati Merah><Hati Merah><Hati Merah><Wajah Tersenyum Dengan Mata Tersenyum><Wajah Tersenyum Dengan Mata Tersenyum><Wajah Tersenyum Dengan Mata Tersenyum><Wajah Tersenyum Dengan Mata Tersenyum><Wajah Tersenyum Dengan Mata Tersenyum><Wajah Tersenyum Dengan Mata Tersenyum>,[]
negatif,Cute song 😢,Cute song <Wajah Menangis>,[]
negatif,"Magus banget lagunya 
               Kak ❤❤❤❤❤❤❤❤","Magus banget lagunya 
               Kak <Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah>",[]
negatif,Glitter hebat punya lagu belajar tentang kata ajaib So cute❤❤❤❤❤,Glitter hebat punya lagu belajar tentang kata ajaib So cute<Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah>,[]
negatif,Kak kimmy cantik banget aku suka sama kak kimmy❤,Kak kimmy cantik banget aku suka sama kak kimmy<Hati Merah>,[]
negatif,bagus banget lagu nya❤,bagus banget lagu nya<Hati Merah>,[]
negatif,Aku sangat suka kamu dan gerakannya bagus lagunya bagus semuanya aku suka sekali❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😮😮😮😮😮😮😮,Aku sangat suka kamu dan gerakannya bagus lagunya bagus semuanya aku suka sekali<Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah><Wajah Menangis><Wajah Menangis><Wajah Menangis><Wajah Menangis><Wajah Menangis><Wajah Menangis><Wajah Menangis><Wajah Menangis><Wajah Menangis><Wajah Menangis><Wajah Menangis><Wajah Menangis><Wajah Menangis><Wajah Menangis><Wajah Menangis><Wajah Terperangah Terbuka><Wajah Terperangah Terbuka><Wajah Terperangah Terbuka><Wajah Terperangah Terbuka><Wajah Terperangah Terbuka><Wajah Terperangah Terbuka><Wajah Terperangah Terbuka>,[]
negatif,Wow sampe jadi lagu di pentas saya loh😄,Wow sampe jadi lagu di pentas saya loh<Wajah Tersenyum Mulut Terbuka Dan Mata Tersenyum>,[]
negatif,Cantik adik adik nya❤❤❤❤❤,Cantik adik adik nya<Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah>,[]
negatif,😊😊😊Lagunya bagus banget,<Wajah Tersenyum Dengan Mata Tersenyum><Wajah Tersenyum Dengan Mata Tersenyum><Wajah Tersenyum Dengan Mata Tersenyum>Lagunya bagus banget,[]
negatif,Aku suka banget lagu glitter❤❤❤❤,Aku suka banget lagu glitter<Hati Merah><Hati Merah><Hati Merah><Hati Merah>,[]
negatif,Glitter.....😊 aku penggemar berat mu ya 😊😊😊😊😊,Glitter.....<Wajah Tersenyum Dengan Mata Tersenyum> aku penggemar berat mu ya <Wajah Tersenyum Dengan Mata Tersenyum><Wajah Tersenyum Dengan Mata Tersenyum><Wajah Tersenyum Dengan Mata Tersenyum><Wajah Tersenyum Dengan Mata Tersenyum><Wajah Tersenyum Dengan Mata Tersenyum>,[]
negatif,Aku suka bngt sama lagunya bagus bagus❤❤❤,Aku suka bngt sama lagunya bagus bagus<Hati Merah><Hati Merah><Hati Merah>,[]
negatif,Enak banget lagunya😄,Enak banget lagunya<Wajah Tersenyum Mulut Terbuka Dan Mata Tersenyum>,[]
negatif,Bagus Glitter lagunya mendidik untuk anak ❤❤,Bagus Glitter lagunya mendidik untuk anak <Hati Merah><Hati Merah>,[]
negatif,ichel suka ❤❤❤,ichel suka <Hati Merah><Hati Merah><Hati Merah>,[]
negatif,Bagus lagu😊😊😊😊,Bagus lagu<Wajah Tersenyum Dengan Mata Tersenyum><Wajah Tersenyum Dengan Mata Tersenyum><Wajah Tersenyum Dengan Mata Tersenyum><Wajah Tersenyum Dengan Mata Tersenyum>,[]
negatif,Luar biasa lagunya ❤,Luar biasa lagunya <Hati Merah>,[]
negatif,Bagus banget lagu nya kita bisa belajar kata ajaib 😊,Bagus banget lagu nya kita bisa belajar kata ajaib <Wajah Tersenyum Dengan Mata Tersenyum>,[]
negatif,Semangat ya adik adik❤😊,Semangat ya adik adik<Hati Merah><Wajah Tersenyum Dengan Mata Tersenyum>,[]
negatif,bagus bangetttt👍,bagus bangetttt<Jempol Ke Atas>,[]
negatif,ini baru bagus. the best for you glitter anak aku suka skli lagu ini ❤❤❤,ini baru bagus. the best for you glitter anak aku suka skli lagu ini <Hati Merah><Hati Merah><Hati Merah>,[]
negatif,"Ahhhhhh sukkaaaaaaaaaa, kaliaaannn ahhhh luaarrr biassaaaaaaa❤❤❤❤❤❤","Ahhhhhh sukkaaaaaaaaaa, kaliaaannn ahhhh luaarrr biassaaaaaaa<Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah>",[]
negatif,Keren banget bagian ini deh 2:12 ❤❤😊,Keren banget bagian ini deh 2:12 <Hati Merah><Hati Merah><Wajah Tersenyum Dengan Mata Tersenyum>,[]
negatif,Aku suka semua ❤❤,Aku suka semua <Hati Merah><Hati Merah>,[]
negatif,Arghhhhh Tuhan😆🔥,Arghhhhh Tuhan<Wajah Tersenyum Mulut Terbuka Dan Mata Tertutup><Api>,[]
negatif,Bgus skli❤,Bgus skli<Hati Merah>,[]
negatif,Talalu Gagah🔥,Talalu Gagah<Api>,[]
negatif,Kereen.selalu nyong Timor ❤❤,Kereen.selalu nyong Timor <Hati Merah><Hati Merah>,[]
negatif,Versi nya Piche ini enak banget Sukak 😍😍😍,Versi nya Piche ini enak banget Sukak <Wajah Tersenyum Dengan Mata Hati><Wajah Tersenyum Dengan Mata Hati><Wajah Tersenyum Dengan Mata Hati>,[]
negatif,Kesini gegara dia nyanyi let it be...enak banget dan emang suka sama suara nya❤,Kesini gegara dia nyanyi let it be...enak banget dan emang suka sama suara nya<Hati Merah>,[]
negatif,Suaranya enak didengar sampai ke hati ❤😊,Suaranya enak didengar sampai ke hati <Hati Merah><Wajah Tersenyum Dengan Mata Tersenyum>,[]
negatif,Walapun bukan juara tapi dimata kita semua adik piche dia juara🏆🏆🏆,Walapun bukan juara tapi dimata kita semua adik piche dia juara<Piala><Piala><Piala>,[]
negatif,Terus semangat KK💪,Terus semangat KK<Otot Lengan Kuat>,[]
negatif,Mantap sodara 👍,Mantap sodara <Jempol Ke Atas>,[]
negatif,"Piche Kota 
Luar biasa ❤","Piche Kota 
Luar biasa <Hati Merah>",[]
negatif,Sukses slalu dek piche .❤❤,Sukses slalu dek piche .<Hati Merah><Hati Merah>,[]
negatif,"Makin kesini lihat kenris kog lucu yaa, cocok sama centil nya rara😊","Makin kesini lihat kenris kog lucu yaa, cocok sama centil nya rara<Wajah Tersenyum Dengan Mata Tersenyum>",[]
negatif,Terbaikkkkkkkk❤❤❤❤,Terbaikkkkkkkk<Hati Merah><Hati Merah><Hati Merah><Hati Merah>,[]
negatif,Mantap dan keren Untuk Piche 👍👍👍💯,Mantap dan keren Untuk Piche <Jempol Ke Atas><Jempol Ke Atas><Jempol Ke Atas><Nilai Seratus Sempurna>,[]
negatif,Sukses untuk ka picce ❤,Sukses untuk ka picce <Hati Merah>,[]
negatif,"❤ Jangan pernah menyerah,Piche","<Hati Merah> Jangan pernah menyerah,Piche",[]
negatif,Semogah petru mencitakan lagu sendiri  ❤,Semogah petru mencitakan lagu sendiri  <Hati Merah>,[]
negatif,Suaramuuu merduhhhh kli picheeee❤,Suaramuuu merduhhhh kli picheeee<Hati Merah>,[]
negatif,Suaranya enak nyampe ke hati❤,Suaranya enak nyampe ke hati<Hati Merah>,[]
negatif,"Merinding banget dengar pice nyanyi laki banget dengan rasa dan versinya pice, gooddd❤❤❤❤","Merinding banget dengar pice nyanyi laki banget dengan rasa dan versinya pice, gooddd<Hati Merah><Hati Merah><Hati Merah><Hati Merah>",[]
negatif,"Piche,,kamu sungguh Hebat,, Aku selalu Merinding saat Mendengar kamu Nyanyi.Salam sehat.❤","Piche,,kamu sungguh Hebat,, Aku selalu Merinding saat Mendengar kamu Nyanyi.Salam sehat.<Hati Merah>",[]
negatif,Picheee kangen suaramu di spekta😢,Picheee kangen suaramu di spekta<Wajah Menangis>,[]
negatif,"Keren Piche, ini warna kamu...😇😇","Keren Piche, ini warna kamu...<Wajah Tersenyum Malaikat><Wajah Tersenyum Malaikat>",[]
negatif,Sukses selalu pice..slm drii Raja Ampat Papua Barat daya 💪💪💪🔥🔥🔥🔥,Sukses selalu pice..slm drii Raja Ampat Papua Barat daya <Otot Lengan Kuat><Otot Lengan Kuat><Otot Lengan Kuat><Api><Api><Api><Api>,[]
negatif,"keren , semangat terus❤","keren , semangat terus<Hati Merah>",[]
negatif,"Pice memang hebat bernyanyi, tidak terlalu banyak teknik,tp nyanyi enak aja dan natural, suaranya terdengar merdu dan menarik ❤❤❤❤❤","Pice memang hebat bernyanyi, tidak terlalu banyak teknik,tp nyanyi enak aja dan natural, suaranya terdengar merdu dan menarik <Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah>",[]
negatif,Fiche terus berjuang semangat terus❤❤❤,Fiche terus berjuang semangat terus<Hati Merah><Hati Merah><Hati Merah>,[]
negatif,Ngena banget so produk of you piche😊,Ngena banget so produk of you piche<Wajah Tersenyum Dengan Mata Tersenyum>,[]
negatif,Kreen Piche romantis sekali ❤,Kreen Piche romantis sekali <Hati Merah>,[]
negatif,Saya menangis 😭😭😭 sukses Piche,Saya menangis <Wajah Menangis Kencang><Wajah Menangis Kencang><Wajah Menangis Kencang> sukses Piche,[]
negatif,Piceeeeeeee❤❤❤❤❤❤,Piceeeeeeee<Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah>,[]
negatif,"Luar biasa, semoga masuk ke babak selanjutnya ❤❤❤","Luar biasa, semoga masuk ke babak selanjutnya <Hati Merah><Hati Merah><Hati Merah>",[]
negatif,"Kaka coba coba lagu yang menantang. Selama ini selalu bawakan lagu yang melo trus .
Kk semogaa juara e 🙏🙏 Tuhan Yessus memberkati","Kaka coba coba lagu yang menantang. Selama ini selalu bawakan lagu yang melo trus .
Kk semogaa juara e <Tangan Merapat Berdoa><Tangan Merapat Berdoa> Tuhan Yessus memberkati",[]
negatif,Nafas nyaaaa gilaaa❤... semoga kamu bisa naik klas broo.... semogaaa bisa berkembang,Nafas nyaaaa gilaaa<Hati Merah>... semoga kamu bisa naik klas broo.... semogaaa bisa berkembang,[]
negatif,baru kali ini dengerin lagu se sedih iniii simple tapi ngena banget😭,baru kali ini dengerin lagu se sedih iniii simple tapi ngena banget<Wajah Menangis Kencang>,[]
negatif,Kerennnn salm dari Dompu NTB ❤❤❤,Kerennnn salm dari Dompu NTB <Hati Merah><Hati Merah><Hati Merah>,[]
negatif,Piceeeee semngattttt❤❤❤❤,Piceeeee semngattttt<Hati Merah><Hati Merah><Hati Merah><Hati Merah>,[]
negatif,"Kren terus semangat sampai titik kemenangan,  dan mengharumkan nama NTT💪😇","Kren terus semangat sampai titik kemenangan,  dan mengharumkan nama NTT<Otot Lengan Kuat><Wajah Tersenyum Malaikat>",[]
negatif,Kelas bang❤,Kelas bang<Hati Merah>,[]
negatif,Semangat terus kk ❤❤,Semangat terus kk <Hati Merah><Hati Merah>,[]
negatif,"Sangat menyentuh,terharu piche🙏","Sangat menyentuh,terharu piche<Tangan Merapat Berdoa>",[]
negatif,mantep nada suara resapi  ke hati❤,mantep nada suara resapi  ke hati<Hati Merah>,[]
negatif,"Tetanggaku mantap,,,💪💪","Tetanggaku mantap,,,<Otot Lengan Kuat><Otot Lengan Kuat>",[]
negatif,piche kalo bikin konser pasti rameee bangettt yang nonton😮🔥,piche kalo bikin konser pasti rameee bangettt yang nonton<Wajah Terperangah Terbuka><Api>,[]
negatif,❤❤❤❤ bdnghmggkjgf nn,<Hati Merah><Hati Merah><Hati Merah><Hati Merah> bdnghmggkjgf nn,[]
negatif,Hati yang penuh cinta😊,Hati yang penuh cinta<Wajah Tersenyum Dengan Mata Tersenyum>,[]
negatif,"Woww semua lagunya best banget,menemaniku prepare menjelang buka resto...trimaksih  yaa👍👍😘😘","Woww semua lagunya best banget,menemaniku prepare menjelang buka resto...trimaksih  yaa<Jempol Ke Atas><Jempol Ke Atas><Wajah Meniup Ciuman><Wajah Meniup Ciuman>",[]
negatif,SPOTIFYTOPHITSINDONESIA2024😢,SPOTIFYTOPHITSINDONESIA2024<Wajah Menangis>,[]
negatif,Lagu apik banget dong!😊😊,Lagu apik banget dong!<Wajah Tersenyum Dengan Mata Tersenyum><Wajah Tersenyum Dengan Mata Tersenyum>,[]
negatif,Bagus lagunya😊,Bagus lagunya<Wajah Tersenyum Dengan Mata Tersenyum>,[]
negatif,Setrika setumpuk gak terasa malah kadang kenangan masa muda yerlinta😂😂,Setrika setumpuk gak terasa malah kadang kenangan masa muda yerlinta<Wajah Menangis Gembira><Wajah Menangis Gembira>,[]
negatif,"Ya Allah emang top suara Lesti,q denger lagu nya langsung merinding ❤","Ya Allah emang top suara Lesti,q denger lagu nya langsung merinding <Hati Merah>",[]
negatif,"Luaaar Biasaaa...Kerreeeen..."" PEACE LOVE AND MY FRIENDS SHIIIP ""...❤❤❤❤","Luaaar Biasaaa...Kerreeeen..."" PEACE LOVE AND MY FRIENDS SHIIIP ""...<Hati Merah><Hati Merah><Hati Merah><Hati Merah>",[]
negatif,"Lagunya sangat menyentuh hatiku,mengingat seseorang dimasa lalu 😢","Lagunya sangat menyentuh hatiku,mengingat seseorang dimasa lalu <Wajah Menangis>",[]
negatif,Kaka bagus banget lagunya 😊,Kaka bagus banget lagunya <Wajah Tersenyum Dengan Mata Tersenyum>,[]
negatif,Makasih banyak dede ku 😂❤,Makasih banyak dede ku <Wajah Menangis Gembira><Hati Merah>,[]
negatif,Lagunya enak didengar😉,Lagunya enak didengar<Wajah Mengedipkan Mata>,[]
negatif,enak didengar sambil santai2 👍👍,enak didengar sambil santai2 <Jempol Ke Atas><Jempol Ke Atas>,[]
negatif,mantaaap 👍👍,mantaaap <Jempol Ke Atas><Jempol Ke Atas>,[]
negatif,bagus lagunya 😊,bagus lagunya <Wajah Tersenyum Dengan Mata Tersenyum>,[]
negatif,"Lagu nyaa asik , ada liriknya jga 😍","Lagu nyaa asik , ada liriknya jga <Wajah Tersenyum Dengan Mata Hati>",[]
negatif,ih bagus bagus lagunya ❤❤😊,ih bagus bagus lagunya <Hati Merah><Hati Merah><Wajah Tersenyum Dengan Mata Tersenyum>,[]
